# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:2000786	BP	e	positive regulation of autophagosome assembly	2/3	9/6920	4.508283990308767e-06	9	2	0.013059145673184482	CDC55, PPH21
GO:0044090	BP	e	positive regulation of vacuole organization	2/3	11/6920	6.886327715187159e-06	7	2	0.013059145673184482	CDC55, PPH21
GO:2000785	BP	e	regulation of autophagosome assembly	2/3	13/6920	9.764180873770952e-06	7	2	0.013059145673184482	CDC55, PPH21
GO:1902117	BP	e	positive regulation of organelle assembly	2/3	14/6920	1.1390445419262522e-05	7	2	0.013059145673184482	CDC55, PPH21
GO:0016239	BP	e	positive regulation of macroautophagy	2/3	22/6920	2.889189079996262e-05	8	2	0.02649964224172572	CDC55, PPH21
GO:0044088	BP	e	regulation of vacuole organization	2/3	27/6920	4.387947152457517e-05	6	2	0.027913687640077383	CDC55, PPH21
GO:0033043	BP	e	regulation of organelle organization	3/3	254/6920	4.8890535691816624e-05	5	3	0.027913687640077383	CDC55, PPH21, TPD3
GO:0010508	BP	e	positive regulation of autophagy	2/3	32/6920	6.197636977946938e-05	7	2	0.027913687640077383	CDC55, PPH21
GO:0033047	BP	e	regulation of mitotic sister chromatid segregation	2/3	33/6920	6.596846901974664e-05	8	2	0.027913687640077383	CDC55, TPD3
GO:1902115	BP	e	regulation of organelle assembly	2/3	34/6920	7.008472358977953e-05	6	2	0.027913687640077383	CDC55, PPH21
GO:0010965	BP	e	regulation of mitotic sister chromatid separation	2/3	35/6920	7.432509726099207e-05	8	2	0.027913687640077383	CDC55, TPD3
GO:1905818	BP	e	regulation of chromosome separation	2/3	36/6920	7.868955380480835e-05	7	2	0.027913687640077383	CDC55, TPD3
GO:0030071	BP	e	regulation of mitotic metaphase/anaphase transition	2/3	39/6920	9.25270583861201e-05	9	2	0.027913687640077383	CDC55, TPD3
GO:0007088	BP	e	regulation of mitotic nuclear division	2/3	39/6920	9.25270583861201e-05	7	2	0.027913687640077383	CDC55, TPD3
GO:1903047	BP	e	mitotic cell cycle process	3/3	315/6920	9.346619364599456e-05	3	3	0.027913687640077383	CDC55, PPH21, TPD3
GO:1902099	BP	e	regulation of metaphase/anaphase transition of cell cycle	2/3	40/6920	9.738748413459183e-05	8	2	0.027913687640077383	CDC55, TPD3
GO:0016241	BP	e	regulation of macroautophagy	2/3	43/6920	0.0001127120268440474	7	2	0.030405726770988316	CDC55, PPH21
GO:0033045	BP	e	regulation of sister chromatid segregation	2/3	45/6920	0.00012354741425129185	7	2	0.031477135653134695	CDC55, TPD3
GO:0051983	BP	e	regulation of chromosome segregation	2/3	56/6920	0.00019198029592096426	6	2	0.04598714982845143	CDC55, TPD3
GO:0051128	BP	e	regulation of cellular component organization	3/3	406/6920	0.00020055451298932154	4	3	0.04598714982845143	CDC55, PPH21, TPD3
