# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0070676	BP	e	intralumenal vesicle formation	3/3	7/6920	6.340000789971344e-10	7	3	2.9075243622808585e-06	SNF7, VPS24, VPS4
GO:0006900	BP	e	vesicle budding from membrane	3/3	18/6920	1.4781258984618909e-08	6	3	3.3893426851731155e-05	SNF7, VPS24, VPS4
GO:0007032	BP	e	endosome organization	3/3	23/6920	3.208040399725501e-08	6	3	4.904024424380382e-05	SNF7, VPS24, VPS4
GO:0032509	BP	e	endosome transport via multivesicular body sorting pathway	3/3	57/6920	5.300240660416044e-07	6	3	0.0004861380733733596	SNF7, VPS24, VPS4
GO:0071985	BP	e	multivesicular body sorting pathway	3/3	57/6920	5.300240660416044e-07	5	3	0.0004861380733733596	SNF7, VPS24, VPS4
GO:0045324	BP	e	late endosome to vacuole transport	3/3	64/6920	7.54713694038189e-07	6	3	0.0005768528334765224	SNF7, VPS24, VPS4
GO:0016050	BP	e	vesicle organization	3/3	97/6920	2.670770618495357e-06	5	3	0.0017497362937742439	SNF7, VPS24, VPS4
GO:0016197	BP	e	endosomal transport	3/3	117/6920	4.712069729986416e-06	5	3	0.002701193972714713	SNF7, VPS24, VPS4
GO:0007034	BP	e	vacuolar transport	3/3	174/6920	1.563125383338638e-05	5	3	0.007804526423058626	SNF7, VPS24, VPS4
GO:1904669	BP	e	ATP export	2/3	17/6920	1.7018156177624566e-05	10	2	0.007804526423058626	SNF7, VPS24
GO:0061024	BP	e	membrane organization	3/3	210/6920	2.7561251434163426e-05	4	3	0.01149053627973395	SNF7, VPS24, VPS4
GO:0061709	BP	e	reticulophagy	2/3	27/6920	4.387947152457517e-05	6	2	0.015477832118041285	SNF7, VPS4
GO:0015867	BP	e	ATP transport	2/3	27/6920	4.387947152457517e-05	9	2	0.015477832118041285	SNF7, VPS24
GO:0015868	BP	e	purine ribonucleotide transport	2/3	28/6920	4.725025068743524e-05	8	2	0.015477832118041285	SNF7, VPS24
GO:0051503	BP	e	adenine nucleotide transport	2/3	30/6920	5.4364782202485424e-05	8	2	0.01662112607870654	SNF7, VPS24
GO:0015865	BP	e	purine nucleotide transport	2/3	31/6920	5.810846209752364e-05	7	2	0.016655337948702713	SNF7, VPS24
GO:0006862	BP	e	nucleotide transport	2/3	36/6920	7.868955380480835e-05	6	2	0.02122766433816771	SNF7, VPS24
GO:1901264	BP	e	carbohydrate derivative transport	2/3	43/6920	0.0001127120268440474	4	2	0.028716519728155632	SNF7, VPS24
GO:0032511	BP	e	late endosome to vacuole transport via multivesicular body sorting pathway	2/3	51/6920	0.00015902171124285839	7	2	0.03838281935577624	SNF7, VPS4
