# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006086	BP	e	pyruvate decarboxylation to acetyl-CoA	4/4	4/6920	1.0475227972442794e-14	10	4	4.803939548162265e-11	LAT1, PDA1, PDB1, PDX1
GO:0006085	BP	e	acetyl-CoA biosynthetic process	4/4	6/6920	1.5712841958664185e-13	9	4	3.6029546611216977e-10	LAT1, PDA1, PDB1, PDX1
GO:0071616	BP	e	acyl-CoA biosynthetic process	4/4	8/6920	7.332659580709954e-13	8	4	8.406894209283961e-10	LAT1, PDA1, PDB1, PDX1
GO:0035384	BP	e	thioester biosynthetic process	4/4	8/6920	7.332659580709954e-13	5	4	8.406894209283961e-10	LAT1, PDA1, PDB1, PDX1
GO:0006084	BP	e	acetyl-CoA metabolic process	4/4	13/6920	7.489788000296595e-12	8	4	6.869633553872037e-09	LAT1, PDA1, PDB1, PDX1
GO:0035383	BP	e	thioester metabolic process	4/4	23/6920	9.275814369598093e-11	4	4	6.076983528425265e-08	LAT1, PDA1, PDB1, PDX1
GO:0006637	BP	e	acyl-CoA metabolic process	4/4	23/6920	9.275814369598093e-11	7	4	6.076983528425265e-08	LAT1, PDA1, PDB1, PDX1
GO:0006090	BP	e	pyruvate metabolic process	4/4	34/6920	4.857991724500069e-10	8	4	2.784843756069664e-07	LAT1, PDA1, PDB1, PDX1
GO:0043604	BP	e	amide biosynthetic process	4/4	59/6920	4.767548606185998e-09	4	4	2.429330878663221e-06	LAT1, PDA1, PDB1, PDX1
GO:0044272	BP	e	sulfur compound biosynthetic process	4/4	85/6920	2.1210084470182572e-08	4	4	9.726944738025728e-06	LAT1, PDA1, PDB1, PDX1
GO:0072522	BP	e	purine-containing compound biosynthetic process	4/4	92/6920	2.926941061534089e-08	4	4	1.2202683371086665e-05	LAT1, PDA1, PDB1, PDX1
GO:0043603	BP	e	amide metabolic process	4/4	116/6920	7.500519871354362e-08	3	4	2.866448677502592e-05	LAT1, PDA1, PDB1, PDX1
GO:0006790	BP	e	sulfur compound metabolic process	4/4	131/6920	1.227344750710421e-07	3	4	4.020430733398565e-05	LAT1, PDA1, PDB1, PDX1
GO:1901293	BP	e	nucleoside phosphate biosynthetic process	4/4	131/6920	1.227344750710421e-07	7	4	4.020430733398565e-05	LAT1, PDA1, PDB1, PDX1
GO:0032787	BP	e	monocarboxylic acid metabolic process	4/4	158/6920	2.61797368872549e-07	7	4	8.004018224330064e-05	LAT1, PDA1, PDB1, PDX1
GO:0072521	BP	e	purine-containing compound metabolic process	4/4	172/6920	3.688182687189688e-07	3	4	0.00010571253627157444	LAT1, PDA1, PDB1, PDX1
GO:0006753	BP	e	nucleoside phosphate metabolic process	4/4	228/6920	1.148692810882831e-06	6	4	0.0003098767782769802	LAT1, PDA1, PDB1, PDX1
GO:0055086	BP	e	nucleobase-containing small molecule metabolic process	4/4	242/6920	1.4601376274830521e-06	5	4	0.00037201061997984875	LAT1, PDA1, PDB1, PDX1
GO:0090407	BP	e	organophosphate biosynthetic process	4/4	266/6920	2.1361877856162855e-06	5	4	0.0005156082728861202	LAT1, PDA1, PDB1, PDX1
GO:0019752	BP	e	carboxylic acid metabolic process	4/4	340/6920	5.7303013019531005e-06	6	4	0.001313958088537846	LAT1, PDA1, PDB1, PDX1
GO:0043436	BP	e	oxoacid metabolic process	4/4	360/6920	7.209421770934835e-06	5	4	0.0015366548567988122	LAT1, PDA1, PDB1, PDX1
GO:0006082	BP	e	organic acid metabolic process	4/4	362/6920	7.371654350103329e-06	4	4	0.0015366548567988122	LAT1, PDA1, PDB1, PDX1
GO:0019637	BP	e	organophosphate metabolic process	4/4	414/6920	1.2636932690609215e-05	4	4	0.0025196944921362548	LAT1, PDA1, PDB1, PDX1
GO:0006796	BP	e	phosphate-containing compound metabolic process	4/4	462/6920	1.9627530447925866e-05	4	4	0.0037504939430911674	LAT1, PDA1, PDB1, PDX1
GO:0034654	BP	e	nucleobase-containing compound biosynthetic process	4/4	476/6920	2.21254588621054e-05	5	4	0.00393559343152956	LAT1, PDA1, PDB1, PDX1
GO:0006793	BP	e	phosphorus metabolic process	4/4	477/6920	2.2312566336626374e-05	3	4	0.00393559343152956	LAT1, PDA1, PDB1, PDX1
GO:0044281	BP	e	small molecule metabolic process	4/4	706/6920	0.00010751623399037949	3	4	0.018261831447402975	LAT1, PDA1, PDB1, PDX1
