# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0106354	BP	e	tRNA surveillance	5/5	16/6920	3.307966728139828e-14	9	5	7.585167707624625e-11	AIR1, AIR2, MTR4, PAP2, TRF5
GO:0071038	BP	e	TRAMP-dependent tRNA surveillance pathway	5/5	16/6920	3.307966728139828e-14	10	5	7.585167707624625e-11	AIR1, AIR2, MTR4, PAP2, TRF5
GO:0016078	BP	e	tRNA decay	5/5	18/6920	6.488703966735819e-14	8	5	9.919065463816821e-11	AIR1, AIR2, MTR4, PAP2, TRF5
GO:0071035	BP	e	nuclear polyadenylation-dependent rRNA catabolic process	5/5	19/6920	8.806098240570039e-14	10	5	1.0096191632813549e-10	AIR1, AIR2, MTR4, PAP2, TRF5
GO:0071037	BP	e	nuclear polyadenylation-dependent snRNA catabolic process	4/5	5/6920	2.618504065754641e-13	10	4	1.334273293950087e-10	AIR1, AIR2, PAP2, TRF5
GO:0071036	BP	e	nuclear polyadenylation-dependent snoRNA catabolic process	4/5	5/6920	2.618504065754641e-13	10	4	1.334273293950087e-10	AIR1, AIR2, PAP2, TRF5
GO:0043633	BP	e	polyadenylation-dependent RNA catabolic process	4/5	5/6920	2.618504065754641e-13	8	4	1.334273293950087e-10	AIR1, AIR2, PAP2, TRF5
GO:0016076	BP	e	snRNA catabolic process	4/5	5/6920	2.618504065754641e-13	8	4	1.334273293950087e-10	AIR1, AIR2, PAP2, TRF5
GO:0016077	BP	e	sno(s)RNA catabolic process	4/5	5/6920	2.618504065754641e-13	8	4	1.334273293950087e-10	AIR1, AIR2, PAP2, TRF5
GO:0071031	BP	e	nuclear mRNA surveillance of mRNA 3'-end processing	4/5	6/6920	7.854603415195754e-13	12	4	3.602121126208773e-10	AIR1, AIR2, MTR4, PAP2
GO:0016073	BP	e	snRNA metabolic process	5/5	32/6920	1.5250574813321572e-12	7	5	6.358103281262975e-10	AIR1, AIR2, MTR4, PAP2, TRF5
GO:0071027	BP	e	nuclear RNA surveillance	5/5	33/6920	1.7973891744271847e-12	9	5	6.869022294935891e-10	AIR1, AIR2, MTR4, PAP2, TRF5
GO:0071025	BP	e	RNA surveillance	5/5	35/6920	2.4584978362854598e-12	8	5	8.672823905542399e-10	AIR1, AIR2, MTR4, PAP2, TRF5
GO:0071039	BP	e	nuclear polyadenylation-dependent CUT catabolic process	4/5	10/6920	1.0991355601692298e-11	10	4	3.60045405638292e-09	AIR1, AIR2, PAP2, TRF5
GO:0016074	BP	e	sno(s)RNA metabolic process	5/5	53/6920	2.1732652244143645e-11	7	5	6.644396212776184e-09	AIR1, AIR2, MTR4, PAP2, TRF5
GO:0071034	BP	e	CUT catabolic process	4/5	14/6920	5.2367869945393595e-11	8	4	1.4127003033504414e-08	AIR1, AIR2, PAP2, TRF5
GO:0071043	BP	e	CUT metabolic process	4/5	14/6920	5.2367869945393595e-11	7	4	1.4127003033504414e-08	AIR1, AIR2, PAP2, TRF5
GO:0071028	BP	e	nuclear mRNA surveillance	4/5	27/6920	9.167557220364088e-10	11	4	2.3356898562549838e-07	AIR1, AIR2, MTR4, PAP2
GO:0000956	BP	e	nuclear-transcribed mRNA catabolic process	5/5	122/6920	1.569830174850082e-09	10	5	3.7890743062434083e-07	AIR1, AIR2, MTR4, PAP2, TRF5
GO:0006402	BP	e	mRNA catabolic process	5/5	127/6920	1.9253439856591833e-09	9	5	4.414813759116508e-07	AIR1, AIR2, MTR4, PAP2, TRF5
GO:0071042	BP	e	nuclear polyadenylation-dependent mRNA catabolic process	3/5	7/6920	6.334502249506983e-09	13	3	1.319224037198856e-06	MTR4, PAP2, TRF5
GO:0071047	BP	e	polyadenylation-dependent mRNA catabolic process	3/5	7/6920	6.334502249506983e-09	12	3	1.319224037198856e-06	MTR4, PAP2, TRF5
GO:0006401	BP	e	RNA catabolic process	5/5	162/6920	6.616256619183098e-09	7	5	1.319224037198856e-06	AIR1, AIR2, MTR4, PAP2, TRF5
GO:0141188	BP	e	nucleic acid catabolic process	5/5	166/6920	7.48575753667789e-09	6	5	1.4304035026335335e-06	AIR1, AIR2, MTR4, PAP2, TRF5
GO:0071051	BP	e	poly(A)-dependent snoRNA 3'-end processing	3/5	10/6920	2.17041600481569e-08	10	3	3.981411119233902e-06	MTR4, PAP2, TRF5
GO:0034655	BP	e	nucleobase-containing compound catabolic process	5/5	215/6920	2.7666066080026643e-08	5	5	4.879868424730853e-06	AIR1, AIR2, MTR4, PAP2, TRF5
GO:0006399	BP	e	tRNA metabolic process	5/5	218/6920	2.967013134331327e-08	7	5	5.039526753349431e-06	AIR1, AIR2, MTR4, PAP2, TRF5
GO:0034475	BP	e	U4 snRNA 3'-end processing	3/5	15/6920	8.220566643051923e-08	10	3	1.3464113794655758e-05	MTR4, PAP2, TRF5
GO:0010629	BP	e	negative regulation of gene expression	5/5	287/6920	1.1865739849785268e-07	8	5	1.8764235500384566e-05	AIR1, AIR2, MTR4, PAP2, TRF5
GO:0034472	BP	e	snRNA 3'-end processing	3/5	20/6920	2.057423001683143e-07	9	3	3.1451139619062975e-05	MTR4, PAP2, TRF5
GO:0016071	BP	e	mRNA metabolic process	5/5	340/6920	2.7839520495318716e-07	7	5	4.118452935210698e-05	AIR1, AIR2, MTR4, PAP2, TRF5
GO:0043634	BP	e	polyadenylation-dependent ncRNA catabolic process	2/5	2/6920	4.1771548061925486e-07	9	2	5.986384981624696e-05	PAP2, TRF5
GO:0031126	BP	e	sno(s)RNA 3'-end processing	3/5	26/6920	4.686254063664159e-07	9	3	6.512473071504192e-05	MTR4, PAP2, TRF5
GO:0016180	BP	e	snRNA processing	3/5	29/6920	6.581695215001313e-07	8	3	8.38434840444334e-05	MTR4, PAP2, TRF5
GO:0050779	BP	e	RNA destabilization	3/5	29/6920	6.581695215001313e-07	10	3	8.38434840444334e-05	MTR4, PAP2, TRF5
GO:0061157	BP	e	mRNA destabilization	3/5	29/6920	6.581695215001313e-07	11	3	8.38434840444334e-05	MTR4, PAP2, TRF5
GO:0010558	BP	e	negative regulation of macromolecule biosynthetic process	5/5	444/6920	1.0646270306548555e-06	7	5	0.0001294958317701263	AIR1, AIR2, MTR4, PAP2, TRF5
GO:0061014	BP	e	positive regulation of mRNA catabolic process	3/5	34/6920	1.0766846483217944e-06	10	3	0.0001294958317701263	MTR4, PAP2, TRF5
GO:0009057	BP	e	macromolecule catabolic process	5/5	447/6920	1.101251076981013e-06	4	5	0.0001294958317701263	AIR1, AIR2, MTR4, PAP2, TRF5
GO:0071044	BP	e	histone mRNA catabolic process	2/5	3/6920	1.2527841560983376e-06	11	2	0.0001401284912162677	PAP2, TRF5
GO:0008334	BP	e	histone mRNA metabolic process	2/5	3/6920	1.2527841560983376e-06	8	2	0.0001401284912162677	PAP2, TRF5
GO:1903313	BP	e	positive regulation of mRNA metabolic process	3/5	37/6920	1.3971224356708968e-06	9	3	0.00015255246404730316	MTR4, PAP2, TRF5
GO:0009890	BP	e	negative regulation of biosynthetic process	5/5	471/6920	1.4320282925437212e-06	6	5	0.00015272748254896524	AIR1, AIR2, MTR4, PAP2, TRF5
