# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0002098	BP	e	tRNA wobble uridine modification	6/6	30/6920	3.901750343657336e-15	11	6	1.789342707601254e-11	ELP2, ELP3, ELP4, ELP6, IKI1, IKI3
GO:0002097	BP	e	tRNA wobble base modification	6/6	35/6920	1.0665934213819781e-14	10	6	2.4456987152288757e-11	ELP2, ELP3, ELP4, ELP6, IKI1, IKI3
GO:0006400	BP	e	tRNA modification	6/6	85/6920	2.873890620234532e-12	9	6	4.393220794798521e-09	ELP2, ELP3, ELP4, ELP6, IKI1, IKI3
GO:0008033	BP	e	tRNA processing	6/6	141/6920	6.438809602278756e-11	8	6	7.382095209012593e-08	ELP2, ELP3, ELP4, ELP6, IKI1, IKI3
GO:0009451	BP	e	RNA modification	6/6	188/6920	3.7175610879655913e-10	7	6	3.4097470298820404e-07	ELP2, ELP3, ELP4, ELP6, IKI1, IKI3
GO:0006399	BP	e	tRNA metabolic process	6/6	218/6920	9.139172778200615e-10	7	6	6.985374393471336e-07	ELP2, ELP3, ELP4, ELP6, IKI1, IKI3
GO:0043412	BP	e	macromolecule modification	6/6	562/6920	2.7995838425026117e-07	4	6	0.00018341273573881396	ELP2, ELP3, ELP4, ELP6, IKI1, IKI3
GO:0002926	BP	e	tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation	2/6	2/6920	6.265732209288822e-07	12	2	0.0003591830988974817	ELP3, IKI3
GO:0006396	BP	e	RNA processing	6/6	687/6920	9.387234713046064e-07	4	6	0.00047833175993365834	ELP2, ELP3, ELP4, ELP6, IKI1, IKI3
GO:0016070	BP	e	RNA metabolic process	6/6	1035/6920	1.105711610423312e-05	6	6	0.005070793445401309	ELP2, ELP3, ELP4, ELP6, IKI1, IKI3
GO:0032447	BP	e	protein urmylation	2/6	7/6920	1.3132694131014043e-05	9	2	0.005475139571348217	ELP2, ELP6
GO:0090304	BP	e	nucleic acid metabolic process	6/6	1452/6920	8.464719710343613e-05	5	6	0.032349337159696505	ELP2, ELP3, ELP4, ELP6, IKI1, IKI3
