# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0042162	MF	e	telomeric DNA binding	8/11	33/6920	1.7467758143796223e-17	5	8	4.518909031800083e-14	CDC13, RAP1, RIF1, RIF2, STM1, STN1, TEL2, TEN1
GO:0043565	MF	e	sequence-specific DNA binding	10/11	317/6920	3.7460104680869887e-13	4	10	4.84546454047052e-10	CDC13, RAP1, RIF1, RIF2, SIR2, SIR3, STM1, STN1, TEL2, TEN1
GO:0003677	MF	e	DNA binding	11/11	676/6920	7.180937377641044e-12	3	11	6.192361665319127e-09	CDC13, RAP1, RIF1, RIF2, SIR2, SIR3, SIR4, STM1, STN1, TEL2, TEN1
GO:0031491	MF	e	nucleosome binding	4/11	33/6920	1.3816515033446253e-07	3	4	8.62253631178816e-05	RAP1, SIR2, SIR3, SIR4
GO:0061770	MF	e	translation elongation factor binding	3/11	8/6920	1.6665126230746348e-07	3	3	8.62253631178816e-05	CDC13, STN1, TEN1
GO:0003676	MF	e	nucleic acid binding	11/11	1751/6920	2.6592873539806776e-07	2	11	0.00011465960641246689	CDC13, RAP1, RIF1, RIF2, SIR2, SIR3, SIR4, STM1, STN1, TEL2, TEN1
GO:0043047	MF	e	single-stranded telomeric DNA binding	3/11	12/6920	6.524318662165468e-07	6	3	0.00021098015473777583	CDC13, STN1, TEN1
GO:0098847	MF	e	sequence-specific single stranded DNA binding	3/11	12/6920	6.524318662165468e-07	5	3	0.00021098015473777583	CDC13, STN1, TEN1
GO:0003697	MF	e	single-stranded DNA binding	4/11	77/6920	4.408612863014504e-06	4	4	0.0012672312751798357	CDC13, SIR3, STN1, TEN1
GO:0003688	MF	e	DNA replication origin binding	3/11	39/6920	2.6474175082004112e-05	6	3	0.006848869093714464	RIF1, SIR2, SIR3
GO:0044877	MF	e	protein-containing complex binding	5/11	290/6920	4.686138362593594e-05	2	5	0.011020945403663298	RAP1, SIR2, SIR3, SIR4, STM1
GO:0003690	MF	e	double-stranded DNA binding	5/11	302/6920	5.6960770675787744e-05	4	5	0.012279792811521908	RAP1, RIF1, SIR2, SIR3, SIR4
GO:0003682	MF	e	chromatin binding	4/11	157/6920	7.432968920833478e-05	2	4	0.014791608152458622	RAP1, SIR2, SIR3, SIR4
