# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0046695	CC	e	SLIK (SAGA-like) complex	16/17	16/6920	1.3089038684985815e-47	8	16	1.2369141557311595e-44	ADA2, CHD1, GCN5, HFI1, NGG1, SGF73, SPT20, SPT3, SPT7, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1, UBP8
GO:0000124	CC	e	SAGA complex	16/17	20/6920	6.338181188622814e-44	8	16	2.994790611624279e-41	ADA2, CHD1, GCN5, HFI1, NGG1, SGF73, SPT20, SPT3, SPT7, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1, UBP8
GO:0070461	CC	e	SAGA-type complex	16/17	22/6920	9.75813632870447e-43	7	16	3.073812943541908e-40	ADA2, CHD1, GCN5, HFI1, NGG1, SGF73, SPT20, SPT3, SPT7, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1, UBP8
GO:0000123	CC	e	histone acetyltransferase complex	16/17	46/6920	1.2924626424484236e-35	6	16	3.0534429927844007e-33	ADA2, CHD1, GCN5, HFI1, NGG1, SGF73, SPT20, SPT3, SPT7, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1, UBP8
GO:0031248	CC	e	protein acetyltransferase complex	16/17	54/6920	2.7468193084445384e-34	5	16	5.191488492960178e-32	ADA2, CHD1, GCN5, HFI1, NGG1, SGF73, SPT20, SPT3, SPT7, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1, UBP8
GO:1902493	CC	e	acetyltransferase complex	16/17	59/6920	1.4276172996004713e-33	4	16	2.2484972468707423e-31	ADA2, CHD1, GCN5, HFI1, NGG1, SGF73, SPT20, SPT3, SPT7, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1, UBP8
GO:1905368	CC	e	peptidase complex	16/17	80/6920	3.4977862782186624e-31	3	16	4.722011475595194e-29	ADA2, CHD1, GCN5, HFI1, NGG1, SGF73, SPT20, SPT3, SPT7, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1, UBP8
GO:1990234	CC	e	transferase complex	16/17	410/6920	2.8061452195915535e-19	3	16	2.9464524805711307e-17	ADA2, CHD1, GCN5, HFI1, NGG1, SGF73, SPT20, SPT3, SPT7, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1, UBP8
GO:0140535	CC	e	intracellular protein-containing complex	16/17	410/6920	2.8061452195915535e-19	2	16	2.9464524805711307e-17	ADA2, CHD1, GCN5, HFI1, NGG1, SGF73, SPT20, SPT3, SPT7, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1, UBP8
GO:1902494	CC	e	catalytic complex	16/17	851/6920	3.639676786665233e-14	2	16	3.4394945633986454e-12	ADA2, CHD1, GCN5, HFI1, NGG1, SGF73, SPT20, SPT3, SPT7, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1, UBP8
GO:0005669	CC	e	transcription factor TFIID complex	5/17	16/6920	2.0146289285425517e-10	4	5	1.730749397702465e-08	TAF10, TAF12, TAF5, TAF6, TAF9
GO:0032991	CC	e	protein-containing complex	16/17	2176/6920	1.0552269446380609e-07	1	16	8.309912189024729e-06	ADA2, CHD1, GCN5, HFI1, NGG1, SGF73, SPT20, SPT3, SPT7, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1, UBP8
GO:0140671	CC	e	ADA complex	3/17	6/6920	2.4523410574425947e-07	8	3	1.782663307140963e-05	ADA2, GCN5, NGG1
GO:0005634	CC	e	nucleus	16/17	2331/6920	3.089402977853729e-07	5	16	2.085347010051267e-05	ADA2, CHD1, GCN5, HFI1, NGG1, SGF73, SPT20, SPT3, SPT7, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1, UBP8
GO:0090575	CC	e	RNA polymerase II transcription regulator complex	5/17	74/6920	6.82971947455979e-07	3	5	4.302723268972668e-05	TAF10, TAF12, TAF5, TAF6, TAF9
GO:0005667	CC	e	transcription regulator complex	5/17	104/6920	3.7322173690906506e-06	2	5	0.00022043408836191654	TAF10, TAF12, TAF5, TAF6, TAF9
GO:0071819	CC	e	DUBm complex	2/17	4/6920	3.398711628509479e-05	3	2	0.001889283817024387	SGF73, UBP8
GO:0140513	CC	e	nuclear protein-containing complex	7/17	707/6920	0.0008757065851763298	2	7	0.04597459572175731	SGF73, TAF10, TAF12, TAF5, TAF6, TAF9, UBP8
