# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0042276	BP	e	error-prone translesion synthesis	4/4	13/6920	7.489788000296595e-12	10	4	3.434816776936018e-08	DPB2, DPB3, DPB4, POL2
GO:0019985	BP	e	translesion synthesis	4/4	20/6920	5.0752479526485314e-11	9	4	1.1637543555423082e-07	DPB2, DPB3, DPB4, POL2
GO:0000731	BP	e	DNA synthesis involved in DNA repair	4/4	22/6920	7.662629261841902e-11	8	4	1.171360593160232e-07	DPB2, DPB3, DPB4, POL2
GO:0006301	BP	e	postreplication repair	4/4	32/6920	3.7668919788904275e-10	8	4	4.318741653797875e-07	DPB2, DPB3, DPB4, POL2
GO:0006261	BP	e	DNA-templated DNA replication	4/4	50/6920	2.412445002053575e-09	8	4	2.212694555883539e-06	DPB2, DPB3, DPB4, POL2
GO:0006272	BP	e	leading strand elongation	3/4	12/6920	1.5925017701246018e-08	9	3	1.2172021862985705e-05	DPB3, DPB4, POL2
GO:0071897	BP	e	DNA biosynthetic process	4/4	97/6920	3.629498888803868e-08	7	4	2.169146843879448e-05	DPB2, DPB3, DPB4, POL2
GO:0006260	BP	e	DNA replication	4/4	98/6920	3.783945650029565e-08	7	4	2.169146843879448e-05	DPB2, DPB3, DPB4, POL2
GO:0006271	BP	e	DNA strand elongation involved in DNA replication	3/4	24/6920	1.4631934609871728e-07	8	3	7.45578356898575e-05	DPB3, DPB4, POL2
GO:0022616	BP	e	DNA strand elongation	3/4	27/6920	2.113856485120072e-07	7	3	9.69414584076065e-05	DPB3, DPB4, POL2
GO:0006281	BP	e	DNA repair	4/4	319/6920	4.435232484463451e-06	7	4	0.0018490887430681257	DPB2, DPB3, DPB4, POL2
GO:0141187	BP	e	nucleic acid biosynthetic process	4/4	343/6920	5.936162262856303e-06	6	4	0.00226860334478825	DPB2, DPB3, DPB4, POL2
GO:0006974	BP	e	DNA damage response	4/4	370/6920	8.04811576568676e-06	4	4	0.0028391276078030374	DPB2, DPB3, DPB4, POL2
GO:0034654	BP	e	nucleobase-containing compound biosynthetic process	4/4	476/6920	2.21254588621054e-05	5	4	0.007247668167258241	DPB2, DPB3, DPB4, POL2
GO:0006259	BP	e	DNA metabolic process	4/4	525/6920	3.278045850692007e-05	6	4	0.010022078847515695	DPB2, DPB3, DPB4, POL2
GO:0045005	BP	e	DNA-templated DNA replication maintenance of fidelity	2/4	24/6920	6.888071096903385e-05	7	2	0.019742933781499328	DPB2, POL2
GO:0033554	BP	e	cellular response to stress	4/4	795/6920	0.00017303670698703624	3	4	0.04667919636720872	DPB2, DPB3, DPB4, POL2
