# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0061630	MF	e	ubiquitin protein ligase activity	12/16	78/6920	3.0597697522850725e-21	7	12	7.915624349161483e-18	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1, SWM1
GO:0061659	MF	e	ubiquitin-like protein ligase activity	12/16	87/6920	1.2435179877836112e-20	6	12	1.6084905171981013e-17	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1, SWM1
GO:0004842	MF	e	ubiquitin-protein transferase activity	12/16	115/6920	4.2583640852527965e-19	6	12	3.6721292961829947e-16	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1, SWM1
GO:0019787	MF	e	ubiquitin-like protein transferase activity	12/16	134/6920	2.8796769098511677e-18	5	12	1.8624310414462427e-15	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1, SWM1
GO:0016755	MF	e	aminoacyltransferase activity	12/16	137/6920	3.793081700102166e-18	4	12	1.9625404716328605e-15	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1, SWM1
GO:0016746	MF	e	acyltransferase activity	12/16	285/6920	2.9824961714742585e-14	3	12	1.2859529326006511e-11	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1, SWM1
GO:0140096	MF	e	catalytic activity, acting on a protein	12/16	712/6920	1.5913198415955734e-09	2	12	5.881063471725355e-07	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1, SWM1
GO:0055106	MF	e	ubiquitin-protein transferase regulator activity	4/16	11/6920	6.2305333038097265e-09	3	4	2.0147987071194704e-06	AMA1, CDC20, CDH1, MND2
GO:1990757	MF	e	ubiquitin ligase activator activity	3/16	4/6920	4.051881031108707e-08	5	3	1.164690691942025e-05	AMA1, CDC20, CDH1
GO:0010997	MF	e	anaphase-promoting complex binding	3/16	5/6920	1.011542373938975e-07	3	3	2.6168601213801282e-05	AMA1, CDC20, CDH1
GO:0016740	MF	e	transferase activity	12/16	1029/6920	1.1234807163403653e-07	2	12	2.6422223756113866e-05	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC23, CDC26, CDC27, DOC1, SWM1
GO:0097027	MF	e	ubiquitin-protein transferase activator activity	3/16	6/6920	2.02023294449949e-07	4	3	4.355285522850151e-05	AMA1, CDC20, CDH1
GO:0030332	MF	e	cyclin binding	2/16	9/6920	0.00017875608530294195	3	2	0.03557246097528545	CDC23, CDH1
