# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0001163	MF	e	RNA polymerase I transcription regulatory region sequence-specific DNA binding	3/3	9/6920	1.521600189593123e-09	7	3	3.936379690477409e-06	RRN11, RRN6, RRN7
GO:0140296	MF	e	general transcription initiation factor binding	3/3	30/6920	7.354400916366758e-08	4	3	9.512917585320402e-05	RRN11, RRN6, RRN7
GO:0001164	MF	e	RNA polymerase I core promoter sequence-specific DNA binding	2/3	3/6920	3.7590770398138673e-07	8	2	0.0003241577433999492	RRN11, RRN7
GO:0008134	MF	e	transcription factor binding	3/3	73/6920	1.1266362546658792e-06	3	3	0.0007286519977051574	RRN11, RRN6, RRN7
GO:0017025	MF	e	TBP-class protein binding	2/3	15/6920	1.31415536374526e-05	5	2	0.005979548196487111	RRN11, RRN7
GO:0000976	MF	e	transcription cis-regulatory region binding	3/3	174/6920	1.563125383338638e-05	6	3	0.005979548196487111	RRN11, RRN6, RRN7
GO:0001067	MF	e	transcription regulatory region nucleic acid binding	3/3	176/6920	1.617968201600687e-05	3	3	0.005979548196487111	RRN11, RRN6, RRN7
GO:0001046	MF	e	core promoter sequence-specific DNA binding	2/3	19/6920	2.1393698665679306e-05	7	2	0.006918187306014046	RRN11, RRN7
GO:1990837	MF	e	sequence-specific double-stranded DNA binding	3/3	235/6920	3.8682065676972446e-05	5	3	0.011118944878480858	RRN11, RRN6, RRN7
GO:0003690	MF	e	double-stranded DNA binding	3/3	302/6920	8.233125025856788e-05	4	3	0.02129909444189151	RRN11, RRN6, RRN7
GO:0043565	MF	e	sequence-specific DNA binding	3/3	317/6920	9.526358386995142e-05	4	3	0.022404262861051304	RRN11, RRN6, RRN7
