# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0097720	BP	e	calcineurin-mediated signaling	3/3	4/6920	7.245715188538681e-11	8	3	3.322884985463839e-07	CMP2, CNA1, CNB1
GO:0019722	BP	e	calcium-mediated signaling	3/3	11/6920	2.9888575152722046e-09	7	3	6.853450282519165e-06	CMP2, CNA1, CNB1
GO:0000747	BP	e	conjugation with cellular fusion	3/3	27/6920	5.2984292316189075e-08	3	3	7.58863858555304e-05	CMP2, CNA1, CNB1
GO:0019953	BP	e	sexual reproduction	3/3	29/6920	6.618960824730083e-08	2	3	7.58863858555304e-05	CMP2, CNA1, CNB1
GO:0071444	BP	e	cellular response to pheromone	3/3	35/6920	1.1855801477246414e-07	4	3	0.00010874141114930412	CMP2, CNA1, CNB1
GO:0019236	BP	e	response to pheromone	3/3	57/6920	5.300240660416044e-07	3	3	0.0004051150611444663	CMP2, CNA1, CNB1
GO:0141124	BP	e	intracellular signaling cassette	3/3	99/6920	2.8412079540177587e-06	6	3	0.001861397096732206	CMP2, CNA1, CNB1
GO:0006873	BP	e	intracellular monoatomic ion homeostasis	3/3	162/6920	1.2598849569831055e-05	4	3	0.007164656921879997	CMP2, CNA1, CNB1
GO:0050801	BP	e	monoatomic ion homeostasis	3/3	168/6920	1.4060600151966849e-05	3	3	0.007164656921879997	CMP2, CNA1, CNB1
GO:0055082	BP	e	intracellular chemical homeostasis	3/3	194/6920	2.170352544714122e-05	3	3	0.009953236770058963	CMP2, CNA1, CNB1
GO:0019725	BP	e	cellular homeostasis	3/3	222/6920	3.258651720317442e-05	2	3	0.013318019181583268	CMP2, CNA1, CNB1
GO:0048878	BP	e	chemical homeostasis	3/3	227/6920	3.484872005647606e-05	2	3	0.013318019181583268	CMP2, CNA1, CNB1
GO:0070887	BP	e	cellular response to chemical stimulus	3/3	253/6920	4.8313088419866037e-05	3	3	0.01601514262019079	CMP2, CNA1, CNB1
GO:0042592	BP	e	homeostatic process	3/3	254/6920	4.8890535691816624e-05	1	3	0.01601514262019079	CMP2, CNA1, CNB1
GO:0035556	BP	e	intracellular signal transduction	3/3	278/6920	6.416580753799011e-05	5	3	0.019617626224614843	CMP2, CNA1, CNB1
GO:0007165	BP	e	signal transduction	3/3	351/6920	0.00012944062612844993	4	3	0.03710091946406696	CMP2, CNA1, CNB1
