# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006413	BP	e	translational initiation	8/10	71/6920	3.626454015517571e-15	3	8	1.6630918115163583e-11	GCD1, GCD11, GCD2, GCD6, GCD7, GCN3, SUI2, SUI3
GO:0006446	BP	e	regulation of translational initiation	5/10	30/6920	2.67891954707721e-10	10	5	6.142762521448043e-07	GCD1, GCD2, GCD6, GCD7, GCN3
GO:0006417	BP	e	regulation of translation	6/10	178/6920	5.1361721944160694e-08	9	6	7.390517249800966e-05	GCD1, GCD11, GCD2, GCD6, GCD7, GCN3
GO:0006412	BP	e	translation	8/10	556/6920	6.44615547300564e-08	5	8	7.390517249800966e-05	GCD1, GCD11, GCD2, GCD6, GCD7, GCN3, SUI2, SUI3
GO:0010608	BP	e	post-transcriptional regulation of gene expression	6/10	214/6920	1.545070317508587e-07	8	6	0.0001417138495218876	GCD1, GCD11, GCD2, GCD6, GCD7, GCN3
GO:0051246	BP	e	regulation of protein metabolic process	6/10	259/6920	4.804831049760564e-07	6	6	0.00036724925323669913	GCD1, GCD11, GCD2, GCD6, GCD7, GCN3
GO:0001731	BP	e	formation of translation preinitiation complex	3/10	15/6920	9.800662682663137e-07	7	3	0.0006420834151813307	GCD11, SUI2, SUI3
GO:0009059	BP	e	macromolecule biosynthetic process	8/10	1118/6920	1.5035375878754861e-05	4	8	0.008619029222496225	GCD1, GCD11, GCD2, GCD6, GCD7, GCN3, SUI2, SUI3
GO:0019538	BP	e	protein metabolic process	8/10	1267/6920	3.921865992287285e-05	4	8	0.01803315345310975	GCD1, GCD11, GCD2, GCD6, GCD7, GCN3, SUI2, SUI3
GO:1903832	BP	e	regulation of cellular response to amino acid starvation	2/10	7/6920	3.932218371807621e-05	6	2	0.01803315345310975	GCD1, GCN3
