# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0005680	CC	e	anaphase-promoting complex	16/16	16/6920	7.699434520579889e-49	6	16	7.275965621947994e-46	AMA1, APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC20, CDC23, CDC26, CDC27, CDH1, DOC1, MND2, SWM1
GO:0000152	CC	e	nuclear ubiquitin ligase complex	16/16	23/6920	1.8875702687618047e-43	5	16	8.918769519899526e-41	AMA1, APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC20, CDC23, CDC26, CDC27, CDH1, DOC1, MND2, SWM1
GO:0031461	CC	e	cullin-RING ubiquitin ligase complex	16/16	47/6920	1.1574041042950518e-36	5	16	3.6458229285294133e-34	AMA1, APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC20, CDC23, CDC26, CDC27, CDH1, DOC1, MND2, SWM1
GO:0000151	CC	e	ubiquitin ligase complex	16/16	96/6920	5.098966559867125e-31	4	16	1.2046308497686083e-28	AMA1, APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC20, CDC23, CDC26, CDC27, CDH1, DOC1, MND2, SWM1
GO:1990234	CC	e	transferase complex	16/16	410/6920	1.744366004831456e-20	3	16	2.747376457609543e-18	AMA1, APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC20, CDC23, CDC26, CDC27, CDH1, DOC1, MND2, SWM1
GO:0140535	CC	e	intracellular protein-containing complex	16/16	410/6920	1.744366004831456e-20	2	16	2.747376457609543e-18	AMA1, APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC20, CDC23, CDC26, CDC27, CDH1, DOC1, MND2, SWM1
GO:0140513	CC	e	nuclear protein-containing complex	16/16	707/6920	1.2086257491256839e-16	2	16	1.631644761319673e-14	AMA1, APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC20, CDC23, CDC26, CDC27, CDH1, DOC1, MND2, SWM1
GO:1902494	CC	e	catalytic complex	16/16	851/6920	2.41599958994854e-15	2	16	2.853899515626713e-13	AMA1, APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC20, CDC23, CDC26, CDC27, CDH1, DOC1, MND2, SWM1
GO:0032991	CC	e	protein-containing complex	16/16	2176/6920	8.79780555716981e-09	1	16	9.237695835028299e-07	AMA1, APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC20, CDC23, CDC26, CDC27, CDH1, DOC1, MND2, SWM1
GO:0005634	CC	e	nucleus	15/16	2331/6920	8.683506529588773e-07	5	15	8.205913670461392e-05	APC1, APC11, APC2, APC4, APC5, APC9, CDC16, CDC20, CDC23, CDC26, CDC27, CDH1, DOC1, MND2, SWM1
GO:0034399	CC	e	nuclear periphery	3/16	57/6920	0.0002750332323750965	2	3	0.02362785496313329	APC4, CDC20, CDC27
