# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000056	BP	e	ribosomal small subunit export from nucleus	4/8	16/6920	1.32714892001036e-09	9	4	6.086304947167511e-06	LTV1, NOP9, RPS3, SLX9
GO:0016072	BP	e	rRNA metabolic process	7/8	428/6920	2.503644963563005e-08	7	7	5.740857901449971e-05	ENP1, NOC4, NOP14, NOP9, RPS3, RRP1, SLX9
GO:0022613	BP	e	ribonucleoprotein complex biogenesis	6/8	242/6920	4.544066716048661e-08	4	6	6.946363319933053e-05	ENP1, LTV1, NOC4, NOP14, NOP9, SLX9
GO:0044085	BP	e	cellular component biogenesis	6/8	270/6920	8.759067924683686e-08	3	6	9.214192748218212e-05	ENP1, LTV1, NOC4, NOP14, NOP9, SLX9
GO:0000447	BP	e	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	4/8	46/6920	1.1734984477259714e-07	10	4	9.214192748218212e-05	ENP1, NOC4, NOP14, NOP9
GO:0051168	BP	e	nuclear export	5/8	131/6920	1.2055202025579868e-07	7	5	9.214192748218212e-05	ENP1, LTV1, NOP9, RPS3, SLX9
GO:0000479	BP	e	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	4/8	61/6920	3.726681119295735e-07	9	4	0.00023505681884557534	ENP1, NOC4, NOP14, NOP9
GO:0051169	BP	e	nuclear transport	5/8	172/6920	4.720399594210658e-07	5	5	0.00023505681884557534	ENP1, LTV1, NOP9, RPS3, SLX9
GO:0006913	BP	e	nucleocytoplasmic transport	5/8	172/6920	4.720399594210658e-07	6	5	0.00023505681884557534	ENP1, LTV1, NOP9, RPS3, SLX9
GO:0006364	BP	e	rRNA processing	6/8	368/6920	5.557687929472563e-07	8	6	0.00023505681884557534	ENP1, NOC4, NOP14, NOP9, RRP1, SLX9
GO:0000054	BP	e	ribosomal subunit export from nucleus	4/8	68/6920	5.796777313849178e-07	8	4	0.00023505681884557534	LTV1, NOP9, RPS3, SLX9
GO:0033750	BP	e	ribosome localization	4/8	69/6920	6.150636341358273e-07	3	4	0.00023505681884557534	LTV1, NOP9, RPS3, SLX9
GO:0042254	BP	e	ribosome biogenesis	5/8	201/6920	1.0265265607530676e-06	5	5	0.0003621269852010437	ENP1, NOC4, NOP14, NOP9, SLX9
GO:0051656	BP	e	establishment of organelle localization	4/8	110/6920	4.029562928201207e-06	3	4	0.0012319717059153825	LTV1, NOP9, RPS3, SLX9
GO:0031503	BP	e	protein-containing complex localization	4/8	110/6920	4.029562928201207e-06	2	4	0.0012319717059153825	LTV1, NOP9, RPS3, SLX9
GO:0000480	BP	e	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	3/8	34/6920	5.968858107307596e-06	10	3	0.0017108239550070396	NOC4, NOP14, NOP9
GO:0000472	BP	e	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	3/8	37/6920	7.737708241375405e-06	10	3	0.002087360587938095	NOC4, NOP14, NOP9
GO:0042274	BP	e	ribosomal small subunit biogenesis	3/8	38/6920	8.396373553349719e-06	5	3	0.002139209395314545	LTV1, NOC4, NOP14
GO:0000967	BP	e	rRNA 5'-end processing	3/8	40/6920	9.822901034115126e-06	9	3	0.0023709381127606298	NOC4, NOP14, NOP9
GO:0016070	BP	e	RNA metabolic process	7/8	1035/6920	1.1451928157540513e-05	6	7	0.0026259271265240396	ENP1, NOC4, NOP14, NOP9, RPS3, RRP1, SLX9
GO:0006396	BP	e	RNA processing	6/8	687/6920	2.203715444811127e-05	4	6	0.00481249477614468	ENP1, NOC4, NOP14, NOP9, RRP1, SLX9
GO:0051640	BP	e	organelle localization	4/8	193/6920	3.7613448014953e-05	2	4	0.007840694208935201	LTV1, NOP9, RPS3, SLX9
GO:0000966	BP	e	RNA 5'-end processing	3/8	67/6920	4.693312881138514e-05	5	3	0.00935805777082662	NOC4, NOP14, NOP9
GO:0090304	BP	e	nucleic acid metabolic process	7/8	1452/6920	0.00011572246439823277	5	7	0.02211263423876231	ENP1, NOC4, NOP14, NOP9, RPS3, RRP1, SLX9
