# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0061695	CC	e	transferase complex, transferring phosphorus-containing groups	22/22	135/6920	4.106481427810862e-39	4	22	3.880624949281264e-36	CCL1, KIN28, RAD3, RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0005736	CC	e	RNA polymerase I complex	13/22	14/6920	5.249582319863507e-34	8	13	2.480427646135507e-31	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:1990234	CC	e	transferase complex	22/22	410/6920	5.812226699601366e-28	3	22	1.8308514103744304e-25	CCL1, KIN28, RAD3, RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0055029	CC	e	nuclear DNA-directed RNA polymerase complex	13/22	36/6920	8.436697223495403e-26	7	13	1.9931697190507887e-23	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0000428	CC	e	DNA-directed RNA polymerase complex	13/22	38/6920	1.9722036094320508e-25	6	13	3.10622068485548e-23	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0030880	CC	e	RNA polymerase complex	13/22	38/6920	1.9722036094320508e-25	5	13	3.10622068485548e-23	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0140513	CC	e	nuclear protein-containing complex	22/22	707/6920	1.1913698886594944e-22	2	22	1.6083493496903172e-20	CCL1, KIN28, RAD3, RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0005675	CC	e	transcription factor TFIIH holo complex	9/22	11/6920	2.7332701949372954e-22	9	9	3.22867541776968e-20	CCL1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:1902494	CC	e	catalytic complex	22/22	851/6920	7.442793198394286e-21	2	22	7.814932858313999e-19	CCL1, KIN28, RAD3, RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0019908	CC	e	nuclear cyclin-dependent protein kinase holoenzyme complex	9/22	15/6920	2.470468522604229e-20	8	9	2.1223570489645422e-18	CCL1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
