# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0005675	CC	e	transcription factor TFIIH holo complex	9/11	11/6920	3.0308716888537506e-26	9	9	2.864173745966794e-23	CCL1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0019908	CC	e	nuclear cyclin-dependent protein kinase holoenzyme complex	9/11	15/6920	2.7552196336818373e-24	8	9	8.678941846097788e-22	CCL1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0032806	CC	e	carboxy-terminal domain protein kinase complex	9/11	15/6920	2.7552196336818373e-24	7	9	8.678941846097788e-22	CCL1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0000307	CC	e	cyclin-dependent protein kinase holoenzyme complex	9/11	40/6920	1.4954696818572679e-19	7	9	3.533047123387795e-17	CCL1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:1902554	CC	e	serine/threonine protein kinase complex	9/11	56/6920	4.126068306929368e-18	6	9	7.798269100096506e-16	CCL1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:1902911	CC	e	protein kinase complex	9/11	64/6920	1.4967885509229234e-17	5	9	2.357441967703604e-15	CCL1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0000112	CC	e	nucleotide-excision repair factor 3 complex	6/11	7/6920	2.123773997266094e-17	4	6	2.508708034270573e-15	RAD3, SSL1, SSL2, TFB1, TFB2, TFB4
GO:0000439	CC	e	transcription factor TFIIH core complex	6/11	7/6920	2.123773997266094e-17	4	6	2.508708034270573e-15	RAD3, SSL1, SSL2, TFB1, TFB2, TFB4
GO:0090575	CC	e	RNA polymerase II transcription regulator complex	9/11	74/6920	5.991070663781228e-17	3	9	6.2906241969702895e-15	CCL1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0005667	CC	e	transcription regulator complex	9/11	104/6920	1.4775819504268462e-15	2	9	1.3963149431533696e-13	CCL1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0061695	CC	e	transferase complex, transferring phosphorus-containing groups	9/11	135/6920	1.667170367071839e-14	4	9	1.432250906257171e-12	CCL1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0000109	CC	e	nucleotide-excision repair complex	6/11	18/6920	5.593938121211498e-14	3	6	4.405226270454055e-12	RAD3, SSL1, SSL2, TFB1, TFB2, TFB4
GO:1990234	CC	e	transferase complex	10/11	410/6920	5.005862454117078e-12	3	10	3.6388769378004916e-10	CCL1, CDC27, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0140513	CC	e	nuclear protein-containing complex	10/11	707/6920	1.168999264243868e-09	2	10	7.890745033646109e-08	CCL1, CDC27, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0070985	CC	e	transcription factor TFIIK complex	3/11	3/6920	2.9888575152722046e-09	4	3	1.882980234621489e-07	CCL1, KIN28, TFB3
GO:1902494	CC	e	catalytic complex	10/11	851/6920	7.3871648366375646e-09	2	10	4.3630442316390613e-07	CCL1, CDC27, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0005634	CC	e	nucleus	11/11	2331/6920	6.237188507156226e-06	5	11	0.0003467143023095667	CCL1, CDC27, FPR1, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
GO:0032991	CC	e	protein-containing complex	10/11	2176/6920	7.329604766592427e-05	1	10	0.0038480425024610236	CCL1, CDC27, KIN28, RAD3, SSL1, SSL2, TFB1, TFB2, TFB3, TFB4
