# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0008303	CC	e	caspase complex	4/4	5/6920	5.237613986221396e-14	5	4	2.4747726084896093e-11	GAA1, GAB1, GPI16, GPI8
GO:0042765	CC	e	GPI-anchor transamidase complex	4/4	5/6920	5.237613986221396e-14	6	4	2.4747726084896093e-11	GAA1, GAB1, GPI16, GPI8
GO:1905369	CC	e	endopeptidase complex	4/4	54/6920	3.3128013215130056e-09	4	4	1.0435324162765968e-06	GAA1, GAB1, GPI16, GPI8
GO:0140534	CC	e	endoplasmic reticulum protein-containing complex	4/4	79/6920	1.5739040503823273e-08	2	4	3.1312406897079966e-06	GAA1, GAB1, GPI16, GPI8
GO:1905368	CC	e	peptidase complex	4/4	80/6920	1.6567411056656066e-08	3	4	3.1312406897079966e-06	GAA1, GAB1, GPI16, GPI8
GO:0098796	CC	e	membrane protein complex	4/4	336/6920	5.46420552803434e-06	2	4	0.0008606123706654086	GAA1, GAB1, GPI16, GPI8
GO:0005789	CC	e	endoplasmic reticulum membrane	4/4	406/6920	1.1684757660068899e-05	4	4	0.0014356738834536151	GAA1, GAB1, GPI16, GPI8
GO:1990234	CC	e	transferase complex	4/4	410/6920	1.2153852981617907e-05	3	4	0.0014356738834536151	GAA1, GAB1, GPI16, GPI8
GO:0005783	CC	e	endoplasmic reticulum	4/4	675/6920	8.98049443804883e-05	5	4	0.009429519159951272	GAA1, GAB1, GPI16, GPI8
GO:1902494	CC	e	catalytic complex	4/4	851/6920	0.00022730253010368705	2	4	0.021480089094798427	GAA1, GAB1, GPI16, GPI8
