# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0031146	BP	e	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	6/7	19/6920	1.2459968023174962e-15	10	6	5.7141413354280375e-12	CDC34, CDC4, CDC53, GRR1, MET30, SKP1
GO:0051603	BP	e	proteolysis involved in protein catabolic process	7/7	250/6920	7.402095858511157e-11	6	7	1.6973005803566083e-07	CDC34, CDC4, CDC53, GRR1, MET30, SGT1, SKP1
GO:0016567	BP	e	protein ubiquitination	6/7	115/6920	1.276760154334915e-10	9	6	1.9517406892599734e-07	CDC34, CDC4, CDC53, GRR1, MET30, SKP1
GO:0043161	BP	e	proteasome-mediated ubiquitin-dependent protein catabolic process	6/7	122/6920	1.8325404213195302e-10	9	6	2.1010075930428413e-07	CDC34, CDC4, CDC53, GRR1, MET30, SKP1
GO:0032446	BP	e	protein modification by small protein conjugation	6/7	140/6920	4.243684319046914e-10	8	6	3.89230725742983e-07	CDC34, CDC4, CDC53, GRR1, MET30, SKP1
GO:0070647	BP	e	protein modification by small protein conjugation or removal	6/7	171/6920	1.4318347843433891e-09	7	6	9.583521387978479e-07	CDC34, CDC4, CDC53, GRR1, MET30, SKP1
GO:0010498	BP	e	proteasomal protein catabolic process	6/7	175/6920	1.6474577881624132e-09	7	6	9.583521387978479e-07	CDC34, CDC4, CDC53, GRR1, MET30, SKP1
GO:0006508	BP	e	proteolysis	7/7	394/6920	1.8440522735836662e-09	5	7	9.583521387978479e-07	CDC34, CDC4, CDC53, GRR1, MET30, SGT1, SKP1
GO:0043687	BP	e	post-translational protein modification	6/7	180/6920	1.954347953642527e-09	6	6	9.583521387978479e-07	CDC34, CDC4, CDC53, GRR1, MET30, SKP1
GO:0006511	BP	e	ubiquitin-dependent protein catabolic process	6/7	182/6920	2.0897342756167638e-09	8	6	9.583521387978479e-07	CDC34, CDC4, CDC53, GRR1, MET30, SKP1
GO:0019941	BP	e	modification-dependent protein catabolic process	6/7	188/6920	2.5435774490497577e-09	7	6	1.0604405619401989e-06	CDC34, CDC4, CDC53, GRR1, MET30, SKP1
GO:0043632	BP	e	modification-dependent macromolecule catabolic process	6/7	193/6920	2.9818210799213043e-09	5	6	1.1395526227099251e-06	CDC34, CDC4, CDC53, GRR1, MET30, SKP1
GO:0030163	BP	e	protein catabolic process	6/7	208/6920	4.689967442525687e-09	5	6	1.654476207032523e-06	CDC34, CDC4, CDC53, GRR1, MET30, SKP1
GO:0044770	BP	e	cell cycle phase transition	5/7	94/6920	8.54345643861785e-09	3	5	2.6120194151667642e-06	CDC34, CDC4, CDC53, MET30, SKP1
GO:0044772	BP	e	mitotic cell cycle phase transition	5/7	94/6920	8.54345643861785e-09	4	5	2.6120194151667642e-06	CDC34, CDC4, CDC53, MET30, SKP1
GO:0044839	BP	e	cell cycle G2/M phase transition	4/7	42/6920	4.049848841483148e-08	4	4	1.0925062815906893e-05	CDC34, CDC4, CDC53, SKP1
GO:0000086	BP	e	G2/M transition of mitotic cell cycle	4/7	42/6920	4.049848841483148e-08	5	4	1.0925062815906893e-05	CDC34, CDC4, CDC53, SKP1
GO:0036211	BP	e	protein modification process	6/7	382/6920	1.8193506379641207e-07	5	6	4.300984706864629e-05	CDC34, CDC4, CDC53, GRR1, MET30, SKP1
GO:0000082	BP	e	G1/S transition of mitotic cell cycle	4/7	61/6920	1.8757020090992712e-07	5	4	4.300984706864629e-05	CDC4, CDC53, MET30, SKP1
GO:0044843	BP	e	cell cycle G1/S phase transition	4/7	61/6920	1.8757020090992712e-07	4	4	4.300984706864629e-05	CDC4, CDC53, MET30, SKP1
GO:0009057	BP	e	macromolecule catabolic process	6/7	447/6920	4.657974850847778e-07	4	6	0.00010172129840946624	CDC34, CDC4, CDC53, GRR1, MET30, SKP1
GO:0043412	BP	e	macromolecule modification	6/7	562/6920	1.8246289718086874e-06	4	6	0.00038035220294157455	CDC34, CDC4, CDC53, GRR1, MET30, SKP1
GO:1903047	BP	e	mitotic cell cycle process	5/7	315/6920	3.6894526417568418e-06	3	5	0.0007356447745694295	CDC34, CDC4, CDC53, MET30, SKP1
GO:0019538	BP	e	protein metabolic process	7/7	1267/6920	6.804581332391369e-06	4	7	0.0013002420829311173	CDC34, CDC4, CDC53, GRR1, MET30, SGT1, SKP1
GO:0000209	BP	e	protein polyubiquitination	3/7	43/6920	7.689372177457017e-06	10	3	0.0014105384322327154	CDC34, GRR1, MET30
GO:0009056	BP	e	catabolic process	6/7	916/6920	3.2935500330660734e-05	3	6	0.005809315558323466	CDC34, CDC4, CDC53, GRR1, MET30, SKP1
GO:0051382	BP	e	kinetochore assembly	2/7	11/6920	4.803728065831024e-05	7	2	0.00815922107774114	SGT1, SKP1
GO:0051383	BP	e	kinetochore organization	2/7	13/6920	6.805993328966045e-05	6	2	0.011147244788085101	SGT1, SKP1
GO:0022402	BP	e	cell cycle process	5/7	622/6920	0.00010404802090890254	2	5	0.01645393875476645	CDC34, CDC4, CDC53, MET30, SKP1
