# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006397	BP	e	mRNA processing	15/15	228/6920	3.712288478971711e-23	8	15	1.7024554964564268e-19	CFT1, CFT2, FIP1, GLC7, MPE1, PAP1, PFS2, PTA1, PTI1, REF2, SSU72, SWD2, SYC1, YSH1, YTH1
GO:0016071	BP	e	mRNA metabolic process	15/15	340/6920	1.7422803234544597e-20	7	15	3.995048781681076e-17	CFT1, CFT2, FIP1, GLC7, MPE1, PAP1, PFS2, PTA1, PTI1, REF2, SSU72, SWD2, SYC1, YSH1, YTH1
GO:0006396	BP	e	RNA processing	15/15	687/6920	7.807376341984849e-16	4	15	1.193487596811417e-12	CFT1, CFT2, FIP1, GLC7, MPE1, PAP1, PFS2, PTA1, PTI1, REF2, SSU72, SWD2, SYC1, YSH1, YTH1
GO:0006369	BP	e	termination of RNA polymerase II transcription	7/15	25/6920	2.020699024973562e-14	9	7	2.3167314321321886e-11	CFT1, MPE1, PTA1, PTI1, REF2, SSU72, YSH1
GO:0016070	BP	e	RNA metabolic process	15/15	1035/6920	3.8445198165035933e-13	6	15	3.526193575697096e-10	CFT1, CFT2, FIP1, GLC7, MPE1, PAP1, PFS2, PTA1, PTI1, REF2, SSU72, SWD2, SYC1, YSH1, YTH1
GO:0006353	BP	e	DNA-templated transcription termination	7/15	41/6920	9.298252159847846e-13	8	7	7.106964067510371e-10	CFT1, MPE1, PTA1, PTI1, REF2, SSU72, YSH1
GO:0031124	BP	e	mRNA 3'-end processing	6/15	29/6920	1.522613509175288e-11	9	6	9.975293647254101e-09	PAP1, PFS2, PTI1, REF2, SSU72, SWD2
GO:0031123	BP	e	RNA 3'-end processing	7/15	65/6920	2.8098412678798476e-11	5	7	1.6107415068121225e-08	PAP1, PFS2, PTI1, REF2, SSU72, SWD2, YSH1
GO:0090304	BP	e	nucleic acid metabolic process	15/15	1452/6920	6.353185063284437e-11	5	15	3.237300744469159e-08	CFT1, CFT2, FIP1, GLC7, MPE1, PAP1, PFS2, PTA1, PTI1, REF2, SSU72, SWD2, SYC1, YSH1, YTH1
GO:0006139	BP	e	nucleobase-containing compound metabolic process	15/15	1687/6920	6.090046412321046e-10	4	15	2.792895284690432e-07	CFT1, CFT2, FIP1, GLC7, MPE1, PAP1, PFS2, PTA1, PTI1, REF2, SSU72, SWD2, SYC1, YSH1, YTH1
GO:0016074	BP	e	sno(s)RNA metabolic process	6/15	53/6920	7.163485976280683e-10	7	6	2.9865224261112005e-07	PAP1, PTI1, REF2, SSU72, SWD2, YSH1
GO:0031126	BP	e	sno(s)RNA 3'-end processing	5/15	26/6920	1.458546934561799e-09	9	5	5.574080201583675e-07	PAP1, PTI1, REF2, SWD2, YSH1
GO:0043144	BP	e	sno(s)RNA processing	5/15	42/6920	1.8500618447986182e-08	8	5	6.526448938651125e-06	PAP1, PTI1, REF2, SWD2, YSH1
GO:0030846	BP	e	termination of RNA polymerase II transcription, poly(A)-coupled	3/15	6/6920	1.6419739805392967e-07	10	3	5.3786376248237254e-05	PTA1, REF2, SSU72
GO:0032774	BP	e	RNA biosynthetic process	7/15	249/6920	3.611016709367978e-07	7	7	0.00011040081752774364	CFT1, MPE1, PTA1, PTI1, REF2, SSU72, YSH1
GO:0043170	BP	e	macromolecule metabolic process	15/15	2675/6920	6.277428229122881e-07	3	15	0.00017992678661723458	CFT1, CFT2, FIP1, GLC7, MPE1, PAP1, PFS2, PTA1, PTI1, REF2, SSU72, SWD2, SYC1, YSH1, YTH1
GO:0141187	BP	e	nucleic acid biosynthetic process	7/15	343/6920	3.153179984772051e-06	6	7	0.0008506166711861545	CFT1, MPE1, PTA1, PTI1, REF2, SSU72, YSH1
GO:1901901	BP	e	regulation of protein localization to cell division site involved in cytokinesis	2/15	3/6920	1.31415536374526e-05	7	2	0.003348175832297646	GLC7, REF2
GO:0044238	BP	e	primary metabolic process	15/15	3320/6920	1.615544472678356e-05	3	15	0.003899414185106811	CFT1, CFT2, FIP1, GLC7, MPE1, PAP1, PFS2, PTA1, PTI1, REF2, SSU72, SWD2, SYC1, YSH1, YTH1
GO:0034654	BP	e	nucleobase-containing compound biosynthetic process	7/15	476/6920	2.7617914612667093e-05	5	7	0.006332787820684565	CFT1, MPE1, PTA1, PTI1, REF2, SSU72, YSH1
GO:2000433	BP	e	positive regulation of cytokinesis, actomyosin contractile ring assembly	2/15	6/6920	6.546115105168226e-05	10	2	0.013645674487409765	GLC7, REF2
GO:1903501	BP	e	positive regulation of mitotic actomyosin contractile ring assembly	2/15	6/6920	6.546115105168226e-05	11	2	0.013645674487409765	GLC7, REF2
GO:0110020	BP	e	regulation of actomyosin structure organization	2/15	7/6920	9.153082285750749e-05	8	2	0.015546679763871456	GLC7, REF2
GO:1901900	BP	e	regulation of protein localization to cell division site	2/15	7/6920	9.153082285750749e-05	6	2	0.015546679763871456	GLC7, REF2
GO:0030847	BP	e	termination of RNA polymerase II transcription, exosome-dependent	2/15	7/6920	9.153082285750749e-05	10	2	0.015546679763871456	PTI1, SSU72
GO:1903499	BP	e	regulation of mitotic actomyosin contractile ring assembly	2/15	7/6920	9.153082285750749e-05	10	2	0.015546679763871456	GLC7, REF2
GO:2000431	BP	e	regulation of cytokinesis, actomyosin contractile ring assembly	2/15	7/6920	9.153082285750749e-05	9	2	0.015546679763871456	GLC7, REF2
GO:1903490	BP	e	positive regulation of mitotic cytokinesis	2/15	10/6920	0.00019540146962871417	8	2	0.03090038412818218	GLC7, REF2
GO:1903438	BP	e	positive regulation of mitotic cytokinetic process	2/15	10/6920	0.00019540146962871417	9	2	0.03090038412818218	GLC7, REF2
GO:0051781	BP	e	positive regulation of cell division	2/15	11/6920	0.0002385249434662124	5	2	0.03528630292696936	GLC7, REF2
GO:0032467	BP	e	positive regulation of cytokinesis	2/15	11/6920	0.0002385249434662124	7	2	0.03528630292696936	GLC7, REF2
GO:0008152	BP	e	metabolic process	15/15	3843/6920	0.0002477396565317659	2	15	0.035504189526708696	CFT1, CFT2, FIP1, GLC7, MPE1, PAP1, PFS2, PTA1, PTI1, REF2, SSU72, SWD2, SYC1, YSH1, YTH1
GO:1903436	BP	e	regulation of mitotic cytokinetic process	2/15	13/6920	0.0003374251079261372	8	2	0.04689186499846258	GLC7, REF2
