# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0030684	CC	e	preribosome	16/17	163/6920	7.114219829134673e-26	3	16	6.722937738532266e-23	ENP1, LTV1, MAK21, NOB1, NOC2, NOC4, NOG1, NOP14, NOP7, NOP9, NSA2, PWP2, RPS3, RRP1, RSA3, SLX9
GO:0005730	CC	e	nucleolus	15/17	365/6920	6.368334522376676e-18	5	15	3.0090380618229795e-15	ENP1, MAK21, NOB1, NOC2, NOC3, NOC4, NOG1, NOP14, NOP7, NOP9, NSA2, PWP2, RRP1, RSA3, SLX9
GO:0030688	CC	e	preribosome, small subunit precursor	7/17	12/6920	1.0182525885552714e-16	4	7	3.207495653949105e-14	ENP1, LTV1, NOB1, NOP9, RPS3, RRP1, SLX9
GO:1990904	CC	e	ribonucleoprotein complex	16/17	622/6920	2.3713513186720165e-16	2	16	5.6023174903626384e-14	ENP1, LTV1, MAK21, NOB1, NOC2, NOC4, NOG1, NOP14, NOP7, NOP9, NSA2, PWP2, RPS3, RRP1, RSA3, SLX9
GO:0030689	CC	e	Noc complex	5/17	5/6920	4.686286198198091e-14	3	5	8.857080914594392e-12	MAK21, NOC2, NOC3, NOC4, NOP14
GO:0043228	CC	e	membraneless organelle	16/17	1210/6920	1.0010210136998683e-11	3	16	1.3513783684948222e-09	ENP1, MAK21, NOB1, NOC2, NOC3, NOC4, NOG1, NOP14, NOP7, NOP9, NSA2, PWP2, RPS3, RRP1, RSA3, SLX9
GO:0043232	CC	e	intracellular membraneless organelle	16/17	1210/6920	1.0010210136998683e-11	4	16	1.3513783684948222e-09	ENP1, MAK21, NOB1, NOC2, NOC3, NOC4, NOG1, NOP14, NOP7, NOP9, NSA2, PWP2, RPS3, RRP1, RSA3, SLX9
GO:0030687	CC	e	preribosome, large subunit precursor	7/17	59/6920	4.1318447837731e-11	4	7	4.880741650831974e-09	MAK21, NOC2, NOG1, NOP7, NSA2, RRP1, RSA3
GO:0030686	CC	e	90S preribosome	7/17	81/6920	4.094940286355135e-10	4	7	4.299687300672891e-08	ENP1, NOC4, NOP14, NOP9, PWP2, RPS3, SLX9
GO:0032991	CC	e	protein-containing complex	17/17	2176/6920	2.7525000005050374e-09	1	17	2.6011125004772607e-07	ENP1, LTV1, MAK21, NOB1, NOC2, NOC3, NOC4, NOG1, NOP14, NOP7, NOP9, NSA2, PWP2, RPS3, RRP1, RSA3, SLX9
GO:0005634	CC	e	nucleus	17/17	2331/6920	8.903455698799155e-09	5	17	7.648877850332002e-07	ENP1, LTV1, MAK21, NOB1, NOC2, NOC3, NOC4, NOG1, NOP14, NOP7, NOP9, NSA2, PWP2, RPS3, RRP1, RSA3, SLX9
GO:0030691	CC	e	Noc2p-Noc3p complex	2/17	2/6920	5.680930536421866e-06	4	2	0.000383462811208476	NOC2, NOC3
GO:0030690	CC	e	Noc1p-Noc2p complex	2/17	2/6920	5.680930536421866e-06	4	2	0.000383462811208476	MAK21, NOC2
GO:0030692	CC	e	Noc4p-Nop14p complex	2/17	2/6920	5.680930536421866e-06	4	2	0.000383462811208476	NOC4, NOP14
GO:0032040	CC	e	small-subunit processome	3/17	60/6920	0.00038653616676620885	4	3	0.024351778506271158	NOC4, NOP14, PWP2
GO:0005654	CC	e	nucleoplasm	3/17	65/6920	0.000489656538733426	2	3	0.028920339318942972	NOC2, NOC3, NOP7
GO:0043231	CC	e	intracellular membrane-bounded organelle	17/17	4449/6920	0.0006506589013367073	4	17	0.0343204548267782	ENP1, LTV1, MAK21, NOB1, NOC2, NOC3, NOC4, NOG1, NOP14, NOP7, NOP9, NSA2, PWP2, RPS3, RRP1, RSA3, SLX9
GO:0043227	CC	e	membrane-bounded organelle	17/17	4451/6920	0.0006537229490814896	3	17	0.0343204548267782	ENP1, LTV1, MAK21, NOB1, NOC2, NOC3, NOC4, NOG1, NOP14, NOP7, NOP9, NSA2, PWP2, RPS3, RRP1, RSA3, SLX9
GO:0140513	CC	e	nuclear protein-containing complex	7/17	707/6920	0.0008757065851763298	2	7	0.0435548801574543	MAK21, NOC2, NOC3, NOC4, NOP14, NOP7, PWP2
