# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0016251	MF	e	RNA polymerase II general transcription initiation factor activity	13/21	21/6920	3.098453506815929e-30	2	13	8.01569922213281e-27	SPT15, TAF1, TAF10, TAF11, TAF13, TAF14, TAF2, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9
GO:0140223	MF	e	general transcription initiation factor activity	13/21	34/6920	1.3933358342446184e-26	1	13	1.802279901595414e-23	SPT15, TAF1, TAF10, TAF11, TAF13, TAF14, TAF2, TAF4, TAF5, TAF6, TAF7, TAF8, TAF9
GO:0003682	MF	e	chromatin binding	11/21	157/6920	1.674969956344948e-13	2	11	1.444382425688127e-10	SPT15, TAF1, TAF10, TAF11, TAF12, TAF2, TAF3, TAF4, TAF5, TAF6, TAF9
GO:0046982	MF	e	protein heterodimerization activity	7/21	30/6920	1.5118570672676793e-12	4	7	9.777935582553716e-10	SPT3, TAF11, TAF12, TAF13, TAF3, TAF6, TAF9
GO:0046983	MF	e	protein dimerization activity	7/21	54/6920	1.2602163520864898e-10	3	7	6.520359405695499e-08	SPT3, TAF11, TAF12, TAF13, TAF3, TAF6, TAF9
GO:0008134	MF	e	transcription factor binding	7/21	73/6920	1.1207835122232053e-09	3	7	4.832444910202387e-07	MOT1, SPT15, SPT8, TAF1, TAF12, TAF4, TAF6
GO:0005515	MF	e	protein binding	14/21	807/6920	4.097716731890188e-09	2	14	1.5143990264857022e-06	MOT1, SPT15, SPT3, SPT8, TAF1, TAF11, TAF12, TAF13, TAF14, TAF3, TAF4, TAF5, TAF6, TAF9
GO:0003712	MF	e	transcription coregulator activity	7/21	92/6920	5.824971547608451e-09	3	7	1.883650174207883e-06	GCN5, HFI1, SPT20, SPT3, SPT8, TAF6, TAF9
GO:0140296	MF	e	general transcription initiation factor binding	5/21	30/6920	2.0925814363771652e-08	4	5	6.015009084341918e-06	MOT1, SPT15, SPT8, TAF1, TAF12
GO:0017025	MF	e	TBP-class protein binding	4/21	15/6920	8.374425419769476e-08	5	4	2.1664638560943632e-05	MOT1, SPT8, TAF1, TAF12
GO:0060090	MF	e	molecular adaptor activity	11/21	607/6920	3.3749268636675117e-07	1	11	7.937214360279866e-05	GCN5, HFI1, SPT20, SPT3, SPT8, TAF1, TAF10, TAF12, TAF5, TAF6, TAF9
GO:0061629	MF	e	RNA polymerase II-specific DNA-binding transcription factor binding	4/21	41/6920	5.902786841834482e-06	5	4	0.0012725424633188171	SPT15, TAF12, TAF4, TAF6
GO:0140110	MF	e	transcription regulator activity	7/21	273/6920	9.952119825608083e-06	1	7	0.0018985305833107075	GCN5, HFI1, SPT20, SPT3, SPT8, TAF6, TAF9
GO:0140297	MF	e	DNA-binding transcription factor binding	4/21	47/6920	1.0274228127696136e-05	4	4	0.0018985305833107075	SPT15, TAF12, TAF4, TAF6
GO:0030674	MF	e	protein-macromolecule adaptor activity	7/21	278/6920	1.1213612399923567e-05	2	7	0.0019339743519068177	GCN5, HFI1, SPT20, SPT3, SPT8, TAF6, TAF9
