# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006338	BP	e	chromatin remodeling	11/12	259/6920	1.9043112137553808e-15	5	11	8.733171226282176e-12	ARP7, ARP9, RTT102, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, SWP82, TAF14
GO:0006325	BP	e	chromatin organization	11/12	324/6920	2.3147811141178206e-14	4	11	5.3077930946721627e-11	ARP7, ARP9, RTT102, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, SWP82, TAF14
GO:0045944	BP	e	positive regulation of transcription by RNA polymerase II	9/12	311/6920	1.3048930561192225e-10	11	9	1.8167596907585652e-07	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3
GO:0006357	BP	e	regulation of transcription by RNA polymerase II	10/12	487/6920	1.584613773012268e-10	10	10	1.8167596907585652e-07	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, TAF14
GO:0045893	BP	e	positive regulation of DNA-templated transcription	9/12	355/6920	4.2789565238911743e-10	10	9	3.270549103094154e-07	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3
GO:1902680	BP	e	positive regulation of RNA biosynthetic process	9/12	355/6920	4.2789565238911743e-10	9	9	3.270549103094154e-07	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3
GO:2001141	BP	e	regulation of RNA biosynthetic process	10/12	581/6920	9.150315836675976e-10	8	10	5.173406658230265e-07	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, TAF14
GO:0006355	BP	e	regulation of DNA-templated transcription	10/12	581/6920	9.150315836675976e-10	9	10	5.173406658230265e-07	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, TAF14
GO:0051254	BP	e	positive regulation of RNA metabolic process	9/12	391/6920	1.015278236460366e-09	8	9	5.173406658230265e-07	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3
GO:0045935	BP	e	positive regulation of nucleobase-containing compound metabolic process	9/12	417/6920	1.803439371610563e-09	7	9	8.270572958206043e-07	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3
GO:0010557	BP	e	positive regulation of macromolecule biosynthetic process	9/12	423/6920	2.048354038341996e-09	7	9	8.539774199851266e-07	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3
GO:0051252	BP	e	regulation of RNA metabolic process	10/12	638/6920	2.3112774541642265e-09	7	10	8.832932003997618e-07	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, TAF14
GO:0009891	BP	e	positive regulation of biosynthetic process	9/12	439/6920	2.851136954551416e-09	6	9	1.0057933902748303e-06	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3
GO:0019219	BP	e	regulation of nucleobase-containing compound metabolic process	10/12	725/6920	8.162805790880672e-09	6	10	2.6739019540699116e-06	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, TAF14
GO:0010604	BP	e	positive regulation of macromolecule metabolic process	9/12	500/6920	9.056682464463207e-09	6	9	2.7689297188018843e-06	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3
GO:0009893	BP	e	positive regulation of metabolic process	9/12	544/6920	1.91072214077633e-08	5	9	5.476607336000156e-06	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3
GO:0031496	BP	e	positive regulation of mating type switching	3/12	5/6920	3.977369095703723e-08	5	3	1.072953804288075e-05	SNF2, SWI1, SWI3
GO:0010468	BP	e	regulation of gene expression	10/12	953/6920	1.1930882247240085e-07	7	10	3.0397236658801684e-05	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, TAF14
GO:0010556	BP	e	regulation of macromolecule biosynthetic process	10/12	982/6920	1.5983850850862425e-07	6	10	3.857996842213425e-05	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, TAF14
GO:0080090	BP	e	regulation of primary metabolic process	10/12	1011/6920	2.1225093128522093e-07	5	10	4.729460004450106e-05	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, TAF14
GO:0048522	BP	e	positive regulation of cellular process	9/12	717/6920	2.165692544558487e-07	4	9	4.729460004450106e-05	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3
GO:0009889	BP	e	regulation of biosynthetic process	10/12	1020/6920	2.313810572132929e-07	5	10	4.8232433108189146e-05	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, TAF14
GO:0048518	BP	e	positive regulation of biological process	9/12	740/6920	2.8536219655341065e-07	3	9	5.6898740582345276e-05	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3
GO:0031494	BP	e	regulation of mating type switching	3/12	9/6920	3.32796551166196e-07	4	3	6.359187431867396e-05	SNF2, SWI1, SWI3
GO:0060255	BP	e	regulation of macromolecule metabolic process	10/12	1107/6920	5.126166269409859e-07	5	10	9.403439404605445e-05	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, TAF14
GO:0019222	BP	e	regulation of metabolic process	10/12	1196/6920	1.0839303826306544e-06	4	10	0.00019118864364400695	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, TAF14
GO:0051094	BP	e	positive regulation of developmental process	3/12	15/6920	1.7921144448440008e-06	4	3	0.00030439395718720696	SNF2, SWI1, SWI3
GO:1990928	BP	e	response to amino acid starvation	3/12	18/6920	3.204583711762406e-06	4	3	0.0005067662380049101	SNF12, SNF2, SWI1
GO:0034198	BP	e	cellular response to amino acid starvation	3/12	18/6920	3.204583711762406e-06	5	3	0.0005067662380049101	SNF12, SNF2, SWI1
GO:0016043	BP	e	cellular component organization	11/12	1867/6920	4.880510546814771e-06	3	11	0.0007460673789230846	ARP7, ARP9, RTT102, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, SWP82, TAF14
GO:0006337	BP	e	nucleosome disassembly	3/12	21/6920	5.2078687444468555e-06	7	3	0.0007704285826462348	ARP7, ARP9, RTT102
GO:0032986	BP	e	protein-DNA complex disassembly	3/12	22/6920	6.0242739052703845e-06	6	3	0.000863353754049062	ARP7, ARP9, RTT102
GO:0071840	BP	e	cellular component organization or biogenesis	11/12	2044/6920	1.28390621079702e-05	2	11	0.0017842405705197377	ARP7, ARP9, RTT102, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, SWP82, TAF14
GO:0034728	BP	e	nucleosome organization	3/12	38/6920	3.248832148366624e-05	6	3	0.004382101244826276	ARP7, ARP9, RTT102
GO:0050794	BP	e	regulation of cellular process	10/12	1728/6920	3.6573265397711996e-05	3	10	0.004792142717540206	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, TAF14
GO:0050789	BP	e	regulation of biological process	10/12	1743/6920	3.968142542301119e-05	2	10	0.005054972694164704	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, TAF14
GO:0050793	BP	e	regulation of developmental process	3/12	43/6920	4.7295197652973734e-05	3	3	0.005862048011798312	SNF2, SWI1, SWI3
GO:2000243	BP	e	positive regulation of reproductive process	3/12	45/6920	5.427493805863162e-05	4	3	0.0065501280509706475	SNF2, SWI1, SWI3
GO:0065007	BP	e	biological regulation	10/12	1859/6920	7.274846096218164e-05	1	10	0.00855447287109141	ARP7, ARP9, SNF11, SNF12, SNF2, SNF5, SNF6, SWI1, SWI3, TAF14
GO:0031669	BP	e	cellular response to nutrient levels	4/12	163/6920	0.00012672500970181835	3	4	0.014529022362313475	SNF12, SNF2, SNF5, SWI1
GO:0006368	BP	e	transcription elongation by RNA polymerase II	3/12	63/6920	0.0001492369041205206	9	3	0.01641359367034867	ARP7, ARP9, RTT102
GO:2000219	BP	e	positive regulation of invasive growth in response to glucose limitation	2/12	11/6920	0.0001503207444733197	8	2	0.01641359367034867	SNF2, SNF5
GO:0031667	BP	e	response to nutrient levels	4/12	178/6920	0.00017825628463348842	2	4	0.019011240030911116	SNF12, SNF2, SNF5, SWI1
GO:0006354	BP	e	DNA-templated transcription elongation	3/12	78/6920	0.00028172905984828116	8	3	0.02936385155600494	ARP7, ARP9, RTT102
GO:0032984	BP	e	protein-containing complex disassembly	3/12	84/6920	0.00035079232371072137	5	3	0.03574963547860818	ARP7, ARP9, RTT102
GO:0070786	BP	e	positive regulation of growth of unicellular organism as a thread of attached cells	2/12	18/6920	0.0004153527338599484	7	2	0.0414088616843853	SNF2, SNF5
GO:2000217	BP	e	regulation of invasive growth in response to glucose limitation	2/12	19/6920	0.00046377049939800696	7	2	0.04525215979232468	SNF2, SNF5
