# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0034314	BP	e	Arp2/3 complex-mediated actin nucleation	7/8	7/6920	5.322261643726618e-23	7	7	2.440789189813027e-19	ARC15, ARC18, ARC19, ARC35, ARC40, ARP2, ARP3
GO:0045010	BP	e	actin nucleation	7/8	11/6920	1.7554571174625472e-20	6	7	4.0252631703416203e-17	ARC15, ARC18, ARC19, ARC35, ARC40, ARP2, ARP3
GO:0044396	BP	e	actin cortical patch organization	7/8	23/6920	1.3021472768784467e-17	4	7	1.9905491372548522e-14	ARC15, ARC18, ARC19, ARC35, ARC40, ARP2, ARP3
GO:0007015	BP	e	actin filament organization	8/8	64/6920	3.4076681855775364e-17	5	8	3.9068915747646455e-14	ARC15, ARC18, ARC19, ARC35, ARC40, ARP2, ARP3, CRN1
GO:0097435	BP	e	supramolecular fiber organization	8/8	78/6920	1.8051560406167335e-16	4	8	1.655689120453668e-13	ARC15, ARC18, ARC19, ARC35, ARC40, ARP2, ARP3, CRN1
GO:0110053	BP	e	regulation of actin filament organization	4/8	45/6920	1.0719531566776581e-07	8	4	8.193295294206234e-05	ARC15, ARC18, ARC40, CRN1
GO:1902903	BP	e	regulation of supramolecular fiber organization	4/8	63/6920	4.249816041773989e-07	5	4	0.00026164925755786894	ARC15, ARC18, ARC40, CRN1
GO:0032956	BP	e	regulation of actin cytoskeleton organization	4/8	66/6920	5.134852416094244e-07	7	4	0.00026164925755786894	ARC15, ARC18, ARC40, CRN1
GO:0032970	BP	e	regulation of actin filament-based process	4/8	66/6920	5.134852416094244e-07	4	4	0.00026164925755786894	ARC15, ARC18, ARC40, CRN1
GO:0051493	BP	e	regulation of cytoskeleton organization	4/8	93/6920	2.0541709544763036e-06	6	4	0.0009420427997228329	ARC15, ARC18, ARC40, CRN1
GO:0030041	BP	e	actin filament polymerization	2/8	3/6920	3.50678123694895e-06	7	2	0.0014620089775134438	ARC19, ARC35
GO:0051646	BP	e	mitochondrion localization	3/8	31/6920	4.490942929241534e-06	3	3	0.0017162886894584728	ARC15, ARC18, ARP2
GO:0051654	BP	e	establishment of mitochondrion localization	2/8	5/6920	1.1675756452104204e-05	4	2	0.004118847622257683	ARC18, ARP2
GO:0008154	BP	e	actin polymerization or depolymerization	2/8	7/6920	2.449073920887229e-05	6	2	0.008022466429420595	ARC19, ARC35
GO:0016043	BP	e	cellular component organization	8/8	1867/6920	2.7767813953030966e-05	3	8	0.00848954631924	ARC15, ARC18, ARC19, ARC35, ARC40, ARP2, ARP3, CRN1
GO:2000601	BP	e	positive regulation of Arp2/3 complex-mediated actin nucleation	2/8	8/6920	3.2635434757272224e-05	11	2	0.00935413148730315	ARC40, CRN1
GO:0051127	BP	e	positive regulation of actin nucleation	2/8	9/6920	4.193557818605034e-05	10	2	0.011312738915366286	ARC40, CRN1
GO:0071840	BP	e	cellular component organization or biogenesis	8/8	2044/6920	5.7385179293538445e-05	2	8	0.014620468457787073	ARC15, ARC18, ARC19, ARC35, ARC40, ARP2, ARP3, CRN1
GO:0051258	BP	e	protein polymerization	2/8	11/6920	6.39941571236445e-05	6	2	0.015446168661528087	ARC19, ARC35
GO:0033043	BP	e	regulation of organelle organization	4/8	254/6920	0.00011045593035218261	5	4	0.025327544829755473	ARC15, ARC18, ARC40, CRN1
GO:0034315	BP	e	regulation of Arp2/3 complex-mediated actin nucleation	2/8	15/6920	0.00012188824482147292	10	2	0.026618070988155943	ARC40, CRN1
GO:0051125	BP	e	regulation of actin nucleation	2/8	17/6920	0.00015769169588095318	9	2	0.03287155078682051	ARC40, CRN1
GO:0008064	BP	e	regulation of actin polymerization or depolymerization	2/8	20/6920	0.0002199224351567151	9	2	0.04034257150514782	ARC15, ARC18
GO:0030833	BP	e	regulation of actin filament polymerization	2/8	20/6920	0.0002199224351567151	10	2	0.04034257150514782	ARC15, ARC18
GO:0030832	BP	e	regulation of actin filament length	2/8	20/6920	0.0002199224351567151	8	2	0.04034257150514782	ARC15, ARC18
