# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000467	BP	e	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	12/14	18/6920	6.764325252914361e-32	10	12	3.102119560986526e-28	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0071027	BP	e	nuclear RNA surveillance	13/14	33/6920	6.040025306296927e-31	9	13	1.3849778027338852e-27	CSL4, DIS3, LRP1, MTR3, NRD1, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0071025	BP	e	RNA surveillance	13/14	35/6920	1.5553446549615314e-30	8	13	2.377603529217861e-27	CSL4, DIS3, LRP1, MTR3, NRD1, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0031125	BP	e	rRNA 3'-end processing	12/14	23/6920	4.9200968331008364e-30	9	12	5.640891019150109e-27	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0071038	BP	e	TRAMP-dependent tRNA surveillance pathway	11/14	16/6920	3.664050823797248e-29	10	11	2.8005561796556965e-26	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0106354	BP	e	tRNA surveillance	11/14	16/6920	3.664050823797248e-29	9	11	2.8005561796556965e-26	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0016078	BP	e	tRNA decay	11/14	18/6920	2.667396527917583e-28	8	11	1.7475257824328622e-25	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0071035	BP	e	nuclear polyadenylation-dependent rRNA catabolic process	11/14	19/6920	6.332542886205499e-28	10	11	3.630130209517302e-25	CSL4, DIS3, LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6
GO:0034472	BP	e	snRNA 3'-end processing	11/14	20/6920	1.4066710430521632e-27	9	11	7.167770448263578e-25	LRP1, MTR3, NRD1, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0031123	BP	e	RNA 3'-end processing	13/14	65/6920	1.7229874030224334e-26	5	13	7.90162023026088e-24	CSL4, DIS3, LRP1, MTR3, NRD1, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0034475	BP	e	U4 snRNA 3'-end processing	10/14	15/6920	4.3488420714179905e-26	10	10	1.813071794502082e-23	LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0071028	BP	e	nuclear mRNA surveillance	11/14	27/6920	1.0888849018126143e-25	11	11	4.161355133093874e-23	DIS3, LRP1, MTR3, NRD1, RRP4, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0000956	BP	e	nuclear-transcribed mRNA catabolic process	14/14	122/6920	1.308187754363621e-25	10	14	4.6148838780858204e-23	CSL4, DIS3, LRP1, MTR3, NRD1, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6, SKI7
