# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0042797	BP	e	tRNA transcription by RNA polymerase III	9/9	18/6920	4.873976134901109e-25	10	9	1.1176027277328243e-21	RET1, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO31
GO:0009304	BP	e	tRNA transcription	9/9	18/6920	4.873976134901109e-25	9	9	1.1176027277328243e-21	RET1, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO31
GO:0006383	BP	e	transcription by RNA polymerase III	9/9	30/6920	1.4342391538142823e-22	9	9	2.1924735864640994e-19	RET1, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO31
GO:0006351	BP	e	DNA-templated transcription	9/9	166/6920	2.1205278477405893e-15	8	9	2.4311851774345855e-12	RET1, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO31
GO:0006399	BP	e	tRNA metabolic process	9/9	218/6920	2.598632329818585e-14	7	9	2.3834655729096064e-11	RET1, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO31
GO:0032774	BP	e	RNA biosynthetic process	9/9	249/6920	8.781790901066808e-14	7	9	6.71221551204873e-11	RET1, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO31
GO:0141187	BP	e	nucleic acid biosynthetic process	9/9	343/6920	1.6330117773129322e-12	6	9	1.0698560015367296e-09	RET1, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO31
GO:0034654	BP	e	nucleobase-containing compound biosynthetic process	9/9	476/6920	3.211625630944711e-11	5	9	1.8410643929390554e-08	RET1, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO31
GO:0016070	BP	e	RNA metabolic process	9/9	1035/6920	3.6359771171368615e-08	6	9	1.8527323399099608e-05	RET1, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO31
GO:0009059	BP	e	macromolecule biosynthetic process	9/9	1118/6920	7.298970859537219e-08	4	9	3.3473080361837684e-05	RET1, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO31
GO:0006352	BP	e	DNA-templated transcription initiation	4/9	56/6920	4.7037656868100083e-07	8	4	0.0001961042676337336	RET1, RPC25, RPC31, RPO31
GO:0090304	BP	e	nucleic acid metabolic process	9/9	1452/6920	7.730654315278111e-07	5	9	0.0002954398390822118	RET1, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO31
GO:0006139	BP	e	nucleobase-containing compound metabolic process	9/9	1687/6920	2.992663280631791e-06	4	9	0.0010557195234597995	RET1, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO31
GO:0009058	BP	e	biosynthetic process	9/9	1748/6920	4.123058081037073e-06	3	9	0.0013505960256882871	RET1, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO31
GO:0006384	BP	e	transcription initiation at RNA polymerase III promoter	2/9	7/6920	3.147291682867497e-05	9	2	0.009622319771753561	RPC25, RPC31
