# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0034087	BP	e	establishment of mitotic sister chromatid cohesion	6/7	17/6920	5.684905649797547e-16	4	6	2.6070977309971547e-12	CTF19, CTF3, IML3, MCM16, MCM21, MCM22
GO:0034085	BP	e	establishment of sister chromatid cohesion	6/7	19/6920	1.2459968023174962e-15	3	6	2.8570706677140187e-12	CTF19, CTF3, IML3, MCM16, MCM21, MCM22
GO:0051321	BP	e	meiotic cell cycle	7/7	142/6920	1.3224052119230307e-12	3	7	2.021516767293006e-09	CTF19, CTF3, IML3, MCM16, MCM21, MCM22, OKP1
GO:0007049	BP	e	cell cycle	7/7	178/6920	6.631984168486924e-12	2	7	7.603569849170258e-09	CTF19, CTF3, IML3, MCM16, MCM21, MCM22, OKP1
GO:0051301	BP	e	cell division	7/7	224/6920	3.397794555506005e-11	2	7	3.116457166310108e-08	CTF19, CTF3, IML3, MCM16, MCM21, MCM22, OKP1
GO:0022414	BP	e	reproductive process	7/7	405/6920	2.2393420975869844e-09	1	7	1.7116038099223183e-06	CTF19, CTF3, IML3, MCM16, MCM21, MCM22, OKP1
GO:0007059	BP	e	chromosome segregation	5/7	113/6920	2.174590927993027e-08	3	5	1.424667713682289e-05	CTF19, CTF3, IML3, MCM16, MCM22
GO:0022402	BP	e	cell cycle process	7/7	622/6920	4.596151884991216e-08	2	7	2.6347440680712147e-05	CTF19, CTF3, IML3, MCM16, MCM21, MCM22, OKP1
GO:1903047	BP	e	mitotic cell cycle process	6/7	315/6920	5.721377681712778e-08	3	6	2.9153597831483113e-05	CTF19, CTF3, IML3, MCM16, MCM21, MCM22
GO:0071459	BP	e	protein localization to chromosome, centromeric region	3/7	21/6920	8.36656602425668e-07	7	3	0.00038369071787241137	CTF19, IML3, MCM21
GO:0034502	BP	e	protein localization to chromosome	3/7	38/6920	5.267713321471741e-06	6	3	0.0021961575720244914	CTF19, IML3, MCM21
