# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006260	BP	e	DNA replication	7/7	98/6920	9.203795810294582e-14	7	7	4.2208607586010956e-10	CTF18, CTF8, DCC1, RFC2, RFC3, RFC4, RFC5
GO:0007062	BP	e	sister chromatid cohesion	6/7	47/6920	4.913926469046498e-13	6	6	1.126763339352362e-09	CTF18, CTF8, DCC1, RFC2, RFC4, RFC5
GO:0006272	BP	e	leading strand elongation	4/7	12/6920	1.8097992075684835e-10	9	4	2.766579721969688e-07	RFC2, RFC3, RFC4, RFC5
GO:0006271	BP	e	DNA strand elongation involved in DNA replication	4/7	24/6920	3.868865089053895e-09	8	4	4.4356538246002905e-06	RFC2, RFC3, RFC4, RFC5
GO:0022616	BP	e	DNA strand elongation	4/7	27/6920	6.383188638093094e-09	7	4	5.854660618858986e-06	RFC2, RFC3, RFC4, RFC5
GO:0006259	BP	e	DNA metabolic process	7/7	525/6920	1.3939490633023885e-08	6	7	1.0654417340507923e-05	CTF18, CTF8, DCC1, RFC2, RFC3, RFC4, RFC5
GO:0051276	BP	e	chromosome organization	6/7	260/6920	1.8034902555008215e-08	5	6	1.1815437588181096e-05	CTF18, CTF8, DCC1, RFC2, RFC4, RFC5
GO:0006261	BP	e	DNA-templated DNA replication	4/7	50/6920	8.309502736324641e-08	8	4	4.7634224435981e-05	RFC2, RFC3, RFC4, RFC5
GO:0035753	BP	e	maintenance of DNA trinucleotide repeats	3/7	11/6920	1.0424748702298708e-07	8	3	5.311988616526875e-05	CTF18, CTF8, DCC1
GO:0034398	BP	e	telomere tethering at nuclear periphery	3/7	20/6920	7.174458561305445e-07	5	3	0.0003290206696214677	CTF18, CTF8, DCC1
GO:0034397	BP	e	telomere localization	3/7	23/6920	1.1131065969952703e-06	4	3	0.00046406425943820994	CTF18, CTF8, DCC1
GO:0043570	BP	e	maintenance of DNA repeat elements	3/7	28/6920	2.054557435740725e-06	7	3	0.000785183366692247	CTF18, CTF8, DCC1
GO:0007064	BP	e	mitotic sister chromatid cohesion	3/7	29/6920	2.290625689193279e-06	7	3	0.0008080622623569522	CTF18, CTF8, DCC1
GO:0050000	BP	e	chromosome localization	3/7	32/6920	3.1052797667989814e-06	3	3	0.001017200929324295	CTF18, CTF8, DCC1
GO:0022402	BP	e	cell cycle process	6/7	622/6920	3.335343856540217e-06	2	6	0.0010197257950728957	CTF18, CTF8, DCC1, RFC2, RFC4, RFC5
GO:0006281	BP	e	DNA repair	5/7	319/6920	3.927376529852198e-06	7	5	0.0011256842978688863	CTF18, RFC2, RFC3, RFC4, RFC5
GO:0006974	BP	e	DNA damage response	5/7	370/6920	8.175069825590826e-06	4	5	0.0022053453070682073	CTF18, RFC2, RFC3, RFC4, RFC5
GO:0090304	BP	e	nucleic acid metabolic process	7/7	1452/6920	1.770318874914212e-05	5	7	0.004510379089086987	CTF18, CTF8, DCC1, RFC2, RFC3, RFC4, RFC5
GO:0006996	BP	e	organelle organization	6/7	900/6920	2.9688580879138773e-05	4	6	0.007165885890091074	CTF18, CTF8, DCC1, RFC2, RFC4, RFC5
GO:0006139	BP	e	nucleobase-containing compound metabolic process	7/7	1687/6920	5.06953543996782e-05	4	7	0.011624444763846211	CTF18, CTF8, DCC1, RFC2, RFC3, RFC4, RFC5
GO:0006298	BP	e	mismatch repair	2/7	23/6920	0.0002196963247957717	8	2	0.04797749264349567	RFC2, RFC3
