# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0005658	CC	e	alpha DNA polymerase:primase complex	4/5	4/6920	5.237613986221396e-14	8	4	4.9495452169792187e-11	POL1, POL12, PRI1, PRI2
GO:0042575	CC	e	DNA polymerase complex	4/5	14/6920	5.2367869945393595e-11	5	4	2.4743818549198473e-08	POL1, POL12, PRI1, PRI2
GO:0055029	CC	e	nuclear DNA-directed RNA polymerase complex	4/5	36/6920	3.073796399602258e-09	7	4	7.278275782828145e-07	POL1, POL12, PRI1, PRI2
GO:0030880	CC	e	RNA polymerase complex	4/5	38/6920	3.850939567633939e-09	5	4	7.278275782828145e-07	POL1, POL12, PRI1, PRI2
GO:0000428	CC	e	DNA-directed RNA polymerase complex	4/5	38/6920	3.850939567633939e-09	6	4	7.278275782828145e-07	POL1, POL12, PRI1, PRI2
GO:0061695	CC	e	transferase complex, transferring phosphorus-containing groups	4/5	135/6920	6.825823169080243e-07	4	4	9.632051502638483e-05	POL1, POL12, PRI1, PRI2
GO:0140535	CC	e	intracellular protein-containing complex	5/5	410/6920	7.134852964917395e-07	2	5	9.632051502638483e-05	POL1, POL12, POP2, PRI1, PRI2
GO:1990234	CC	e	transferase complex	4/5	410/6920	5.791532372212257e-05	3	4	0.006841247614675729	POL1, POL12, PRI1, PRI2
GO:0005657	CC	e	replication fork	2/5	29/6920	0.00016827242132615123	2	2	0.017668604239245878	POL1, PRI1
GO:0140513	CC	e	nuclear protein-containing complex	4/5	707/6920	0.000496675825211275	2	4	0.04693586548246549	POL1, POL12, PRI1, PRI2
