# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0030337	MF	e	DNA polymerase processivity factor activity	2/3	5/6920	1.2527841560983376e-06	4	2	0.0016203201003699265	DPB2, DPB4
GO:0003697	MF	e	single-stranded DNA binding	3/3	77/6920	1.3250601651040106e-06	4	3	0.0016203201003699265	DPB2, DPB4, POL2
GO:0008310	MF	e	single-stranded DNA 3'-5' DNA exonuclease activity	2/3	6/6920	1.8789950912677927e-06	8	2	0.0016203201003699265	DPB4, POL2
GO:0008297	MF	e	single-stranded DNA exodeoxyribonuclease activity	2/3	7/6920	2.6303395277433116e-06	7	2	0.0017011720895679869	DPB4, POL2
GO:0008296	MF	e	3'-5'-DNA exonuclease activity	2/3	11/6920	6.886327715187159e-06	7	2	0.003562985959837836	DPB4, POL2
GO:0016895	MF	e	DNA exonuclease activity, producing 5'-phosphomonoesters	2/3	18/6920	1.9143578042454563e-05	6	2	0.007906499778301766	DPB4, POL2
GO:0004529	MF	e	DNA exonuclease activity	2/3	19/6920	2.1393698665679306e-05	5	2	0.007906499778301766	DPB4, POL2
GO:0140097	MF	e	catalytic activity, acting on DNA	3/3	215/6920	2.958706282943898e-05	3	3	0.009567716442469832	DPB2, DPB4, POL2
GO:0008408	MF	e	3'-5' exonuclease activity	2/3	32/6920	6.197636977946938e-05	5	2	0.01781476317994303	DPB4, POL2
GO:0003690	MF	e	double-stranded DNA binding	3/3	302/6920	8.233125025856788e-05	4	3	0.02129909444189151	DPB2, DPB4, POL2
GO:0004536	MF	e	DNA nuclease activity	2/3	40/6920	9.738748413459183e-05	4	2	0.022903765586926278	DPB4, POL2
GO:0004527	MF	e	exonuclease activity	2/3	50/6920	0.00015280035903909934	4	2	0.032941210736179165	DPB4, POL2
