# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0048193	BP	e	Golgi vesicle transport	10/10	208/6920	4.863803088068491e-16	5	10	2.23054009618821e-12	BET3, BET5, TRS120, TRS130, TRS20, TRS23, TRS31, TRS33, TRS65, TRS85
GO:0016192	BP	e	vesicle-mediated transport	10/10	433/6920	8.340175872786076e-13	4	10	1.912402327629847e-09	BET3, BET5, TRS120, TRS130, TRS20, TRS23, TRS31, TRS33, TRS65, TRS85
GO:0006888	BP	e	endoplasmic reticulum to Golgi vesicle-mediated transport	7/10	97/6920	9.909169840320806e-12	6	7	1.5147817629237072e-08	BET3, BET5, TRS20, TRS23, TRS31, TRS33, TRS85
GO:0006914	BP	e	autophagy	8/10	198/6920	1.673988825188261e-11	4	8	1.919228188078341e-08	BET3, BET5, TRS130, TRS20, TRS23, TRS31, TRS33, TRS85
GO:0061919	BP	e	process utilizing autophagic mechanism	8/10	207/6920	2.398286394582318e-11	2	8	2.199708281110902e-08	BET3, BET5, TRS130, TRS20, TRS23, TRS31, TRS33, TRS85
GO:0046907	BP	e	intracellular transport	9/10	652/6920	5.098824032946416e-09	4	9	3.8972011691820435e-06	BET3, BET5, TRS120, TRS130, TRS20, TRS23, TRS31, TRS33, TRS85
GO:0051649	BP	e	establishment of localization in cell	9/10	686/6920	8.039954708634548e-09	3	9	5.267318899114005e-06	BET3, BET5, TRS120, TRS130, TRS20, TRS23, TRS31, TRS33, TRS85
GO:0006810	BP	e	transport	10/10	1326/6920	6.492708939158058e-08	3	10	3.7219453993723566e-05	BET3, BET5, TRS120, TRS130, TRS20, TRS23, TRS31, TRS33, TRS65, TRS85
GO:0006891	BP	e	intra-Golgi vesicle-mediated transport	4/10	33/6920	8.821917633856168e-08	6	4	4.495257140984932e-05	BET3, TRS120, TRS130, TRS65
GO:0051234	BP	e	establishment of localization	10/10	1404/6920	1.1520846740625995e-07	2	10	5.2834603152510815e-05	BET3, BET5, TRS120, TRS130, TRS20, TRS23, TRS31, TRS33, TRS65, TRS85
GO:0051641	BP	e	cellular localization	9/10	1003/6920	2.3832936705932073e-07	2	9	9.936167975764043e-05	BET3, BET5, TRS120, TRS130, TRS20, TRS23, TRS31, TRS33, TRS85
GO:0051179	BP	e	localization	10/10	1575/6920	3.6486874430546185e-07	1	10	0.00013944067178207065	BET3, BET5, TRS120, TRS130, TRS20, TRS23, TRS31, TRS33, TRS65, TRS85
GO:0009056	BP	e	catabolic process	8/10	916/6920	3.22262134592638e-06	3	8	0.0011368416532629522	BET3, BET5, TRS130, TRS20, TRS23, TRS31, TRS33, TRS85
GO:0032258	BP	e	cytoplasm to vacuole targeting by the Cvt pathway	3/10	49/6920	3.8671906994520555e-05	9	3	0.01266781181977652	BET3, TRS130, TRS85
GO:0034498	BP	e	early endosome to Golgi transport	2/10	11/6920	0.00010266942992588025	7	2	0.03138946704267245	TRS120, TRS130
