# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0001732	BP	e	formation of cytoplasmic translation initiation complex	8/9	9/6920	6.2353211762823735e-25	7	8	2.8595182914430964e-21	FUN12, HCR1, NIP1, PRT1, RPG1, TIF34, TIF35, TIF5
GO:0006413	BP	e	translational initiation	9/9	71/6920	7.465732440539316e-19	3	9	1.711892448615665e-15	FUN12, HCR1, NIP1, PRT1, RLI1, RPG1, TIF34, TIF35, TIF5
GO:0002183	BP	e	cytoplasmic translational initiation	6/9	15/6920	2.7533808313661e-15	4	6	4.209001497548311e-12	HCR1, NIP1, PRT1, RPG1, TIF34, TIF35
GO:0022618	BP	e	protein-RNA complex assembly	8/9	172/6920	1.0923759901340072e-12	6	8	1.2524090726886391e-09	FUN12, HCR1, NIP1, PRT1, RPG1, TIF34, TIF35, TIF5
GO:0071826	BP	e	protein-RNA complex organization	8/9	182/6920	1.730385022381774e-12	5	8	1.5871091425285633e-09	FUN12, HCR1, NIP1, PRT1, RPG1, TIF34, TIF35, TIF5
GO:0006412	BP	e	translation	9/9	556/6920	1.3143600514685713e-10	5	9	1.0046091993391447e-07	FUN12, HCR1, NIP1, PRT1, RLI1, RPG1, TIF34, TIF35, TIF5
GO:0043933	BP	e	protein-containing complex organization	9/9	583/6920	2.0201034937704293e-10	4	9	1.3234563746330272e-07	FUN12, HCR1, NIP1, PRT1, RLI1, RPG1, TIF34, TIF35, TIF5
GO:0065003	BP	e	protein-containing complex assembly	8/9	488/6920	4.89543875203223e-09	5	8	2.8063102646024756e-06	FUN12, HCR1, NIP1, PRT1, RPG1, TIF34, TIF35, TIF5
GO:0002188	BP	e	translation reinitiation	3/9	7/6920	5.3117539562917055e-08	5	3	2.7066337381726402e-05	RPG1, TIF34, TIF35
GO:0009059	BP	e	macromolecule biosynthetic process	9/9	1118/6920	7.298970859537219e-08	4	9	3.3473080361837684e-05	FUN12, HCR1, NIP1, PRT1, RLI1, RPG1, TIF34, TIF35, TIF5
GO:0022607	BP	e	cellular component assembly	8/9	737/6920	1.3049193269437757e-07	4	8	5.440327303058322e-05	FUN12, HCR1, NIP1, PRT1, RPG1, TIF34, TIF35, TIF5
GO:0019538	BP	e	protein metabolic process	9/9	1267/6920	2.259058088111661e-07	4	9	8.633366993400065e-05	FUN12, HCR1, NIP1, PRT1, RLI1, RPG1, TIF34, TIF35, TIF5
GO:0009058	BP	e	biosynthetic process	9/9	1748/6920	4.123058081037073e-06	3	9	0.001454488027664309	FUN12, HCR1, NIP1, PRT1, RLI1, RPG1, TIF34, TIF35, TIF5
GO:0016043	BP	e	cellular component organization	9/9	1867/6920	7.468224267749504e-06	3	9	0.002446376892278516	FUN12, HCR1, NIP1, PRT1, RLI1, RPG1, TIF34, TIF35, TIF5
GO:0071840	BP	e	cellular component organization or biogenesis	9/9	2044/6920	1.6903389039589745e-05	2	9	0.005167929475703904	FUN12, HCR1, NIP1, PRT1, RLI1, RPG1, TIF34, TIF35, TIF5
GO:0042256	BP	e	cytosolic ribosome assembly	2/9	6/6920	2.2495831317500092e-05	8	2	0.006447867651378464	FUN12, TIF5
GO:0042255	BP	e	ribosome assembly	2/9	13/6920	0.00011642697788170648	7	2	0.03140788944502976	FUN12, TIF5
GO:0043170	BP	e	macromolecule metabolic process	9/9	2675/6920	0.00019114748003161048	3	9	0.04870013019027587	FUN12, HCR1, NIP1, PRT1, RLI1, RPG1, TIF34, TIF35, TIF5
