# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000467	BP	e	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	13/13	18/6920	6.466640580186336e-37	10	13	2.9656013700734537e-33	CSL4, DIS3, LRP1, MPP6, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0031125	BP	e	rRNA 3'-end processing	13/13	23/6920	8.634761463598808e-35	9	13	1.979950803603207e-31	CSL4, DIS3, LRP1, MPP6, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0071035	BP	e	nuclear polyadenylation-dependent rRNA catabolic process	12/13	19/6920	2.6246554438647714e-32	10	12	4.01222328852128e-29	CSL4, DIS3, LRP1, MPP6, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6
GO:0071027	BP	e	nuclear RNA surveillance	13/13	33/6920	4.3259352942401223e-32	9	13	4.9596848148463003e-29	CSL4, DIS3, LRP1, MPP6, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0071025	BP	e	RNA surveillance	13/13	35/6920	1.1142560606376073e-31	8	13	1.0219956588168135e-28	CSL4, DIS3, LRP1, MPP6, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0071038	BP	e	TRAMP-dependent tRNA surveillance pathway	11/13	16/6920	7.856750882099781e-30	10	11	5.147294220758514e-27	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0106354	BP	e	tRNA surveillance	11/13	16/6920	7.856750882099781e-30	9	11	5.147294220758514e-27	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0016078	BP	e	tRNA decay	11/13	18/6920	5.721164529664969e-29	8	11	3.279657566630444e-26	CSL4, DIS3, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0031123	BP	e	RNA 3'-end processing	13/13	65/6920	1.2393695187223708e-27	5	13	6.315276236511992e-25	CSL4, DIS3, LRP1, MPP6, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0034475	BP	e	U4 snRNA 3'-end processing	10/13	15/6920	1.2433445004445392e-26	10	10	5.701977879038657e-24	LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0071028	BP	e	nuclear mRNA surveillance	11/13	27/6920	2.3382897715750565e-26	11	11	9.748542629493826e-24	DIS3, LRP1, MPP6, MTR3, RRP4, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0034472	BP	e	snRNA 3'-end processing	10/13	20/6920	7.634431503737433e-25	9	10	2.9176252396783224e-22	LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0000956	BP	e	nuclear-transcribed mRNA catabolic process	13/13	122/6920	8.289589742559206e-24	10	13	2.924312196875117e-21	CSL4, DIS3, LRP1, MPP6, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0006402	BP	e	mRNA catabolic process	13/13	127/6920	1.4355791158882482e-23	9	13	4.7025470181882185e-21	CSL4, DIS3, LRP1, MPP6, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0016180	BP	e	snRNA processing	10/13	29/6920	8.247332954503491e-23	8	10	2.5214845952902004e-20	LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0016073	BP	e	snRNA metabolic process	10/13	32/6920	2.6531317645482485e-22	7	10	7.604538920136417e-20	LRP1, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0006401	BP	e	RNA catabolic process	13/13	162/6920	3.9130367658980108e-22	7	13	1.0555992122593104e-19	CSL4, DIS3, LRP1, MPP6, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0141188	BP	e	nucleic acid catabolic process	13/13	166/6920	5.439189478019763e-22	6	13	1.3857846081221463e-19	CSL4, DIS3, LRP1, MPP6, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0034655	BP	e	nucleobase-containing compound catabolic process	13/13	215/6920	1.7559641700784753e-20	5	13	4.238342991568362e-18	CSL4, DIS3, LRP1, MPP6, MTR3, RRP4, RRP40, RRP42, RRP43, RRP45, RRP46, RRP6, SKI6
GO:0071043	BP	e	CUT metabolic process	8/13	14/6920	2.9640598798005544e-20	7	8	6.472942194650163e-18	DIS3, LRP1, MPP6, MTR3, RRP4, RRP40, RRP6, SKI6
GO:0071034	BP	e	CUT catabolic process	8/13	14/6920	2.9640598798005544e-20	8	8	6.472942194650163e-18	DIS3, LRP1, MPP6, MTR3, RRP4, RRP40, RRP6, SKI6
