# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000727	BP	e	double-strand break repair via break-induced replication	4/4	26/6920	1.5660465818801975e-10	10	4	7.181889624502585e-07	PSF1, PSF2, PSF3, SLD5
GO:0006261	BP	e	DNA-templated DNA replication	4/4	50/6920	2.412445002053575e-09	8	4	5.531736389708848e-06	PSF1, PSF2, PSF3, SLD5
GO:0000724	BP	e	double-strand break repair via homologous recombination	4/4	77/6920	1.4175864134407514e-08	9	4	2.1670170973464286e-05	PSF1, PSF2, PSF3, SLD5
GO:0000725	BP	e	recombinational repair	4/4	91/6920	2.7996827545108676e-08	8	4	3.2098362780467095e-05	PSF1, PSF2, PSF3, SLD5
GO:0006260	BP	e	DNA replication	4/4	98/6920	3.783945650029565e-08	7	4	3.4706349502071174e-05	PSF1, PSF2, PSF3, SLD5
GO:0006302	BP	e	double-strand break repair	4/4	137/6920	1.4711273986535015e-07	8	4	0.00011244317083708263	PSF1, PSF2, PSF3, SLD5
GO:0006310	BP	e	DNA recombination	4/4	247/6920	1.5854049603016916e-06	7	4	0.0010386667354205083	PSF1, PSF2, PSF3, SLD5
GO:0006281	BP	e	DNA repair	4/4	319/6920	4.435232484463451e-06	7	4	0.002542497021718673	PSF1, PSF2, PSF3, SLD5
GO:0006974	BP	e	DNA damage response	4/4	370/6920	8.04811576568676e-06	4	4	0.0041009621001599425	PSF1, PSF2, PSF3, SLD5
GO:0006259	BP	e	DNA metabolic process	4/4	525/6920	3.278045850692007e-05	6	4	0.015033118271273545	PSF1, PSF2, PSF3, SLD5
