# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0030686	CC	e	90S preribosome	19/19	81/6920	2.0608291681215588e-38	4	19	1.947483563874873e-35	DIP2, MRD1, NAN1, NOP58, PNO1, PWP2, ROK1, RRP9, UTP10, UTP13, UTP15, UTP18, UTP21, UTP22, UTP4, UTP6, UTP7, UTP8, UTP9
GO:0030684	CC	e	preribosome	19/19	163/6920	4.0401211226414013e-32	3	19	1.9089572304480618e-29	DIP2, MRD1, NAN1, NOP58, PNO1, PWP2, ROK1, RRP9, UTP10, UTP13, UTP15, UTP18, UTP21, UTP22, UTP4, UTP6, UTP7, UTP8, UTP9
GO:0032040	CC	e	small-subunit processome	16/19	60/6920	1.0962234314928127e-31	4	16	3.45310380920236e-29	DIP2, NAN1, NOP58, PWP2, RRP9, UTP10, UTP13, UTP15, UTP18, UTP21, UTP22, UTP4, UTP6, UTP7, UTP8, UTP9
GO:0005730	CC	e	nucleolus	19/19	365/6920	3.351959411622076e-25	5	19	7.919004109957154e-23	DIP2, MRD1, NAN1, NOP58, PNO1, PWP2, ROK1, RRP9, UTP10, UTP13, UTP15, UTP18, UTP21, UTP22, UTP4, UTP6, UTP7, UTP8, UTP9
GO:1990904	CC	e	ribonucleoprotein complex	19/19	622/6920	1.0236352408470577e-20	2	19	1.934670605200939e-18	DIP2, MRD1, NAN1, NOP58, PNO1, PWP2, ROK1, RRP9, UTP10, UTP13, UTP15, UTP18, UTP21, UTP22, UTP4, UTP6, UTP7, UTP8, UTP9
GO:0034388	CC	e	Pwp2p-containing subcomplex of 90S preribosome	6/19	6/6920	1.7828687688789672e-16	3	6	2.8080183109843735e-14	DIP2, PWP2, UTP13, UTP18, UTP21, UTP6
GO:0034455	CC	e	t-UTP complex	6/19	7/6920	1.2459968023174962e-15	3	6	1.6820956831286198e-13	NAN1, UTP10, UTP15, UTP4, UTP8, UTP9
GO:0043232	CC	e	intracellular membraneless organelle	19/19	1210/6920	3.630420685526484e-15	4	19	3.8119417198028074e-13	DIP2, MRD1, NAN1, NOP58, PNO1, PWP2, ROK1, RRP9, UTP10, UTP13, UTP15, UTP18, UTP21, UTP22, UTP4, UTP6, UTP7, UTP8, UTP9
GO:0043228	CC	e	membraneless organelle	19/19	1210/6920	3.630420685526484e-15	3	19	3.8119417198028074e-13	DIP2, MRD1, NAN1, NOP58, PNO1, PWP2, ROK1, RRP9, UTP10, UTP13, UTP15, UTP18, UTP21, UTP22, UTP4, UTP6, UTP7, UTP8, UTP9
GO:0033553	CC	e	rDNA heterochromatin	5/19	11/6920	4.0273987181031587e-11	4	5	3.805891788607485e-09	NAN1, UTP10, UTP15, UTP8, UTP9
GO:0000792	CC	e	heterochromatin	5/19	15/6920	2.6001772770205816e-10	3	5	2.1196743501843657e-08	NAN1, UTP10, UTP15, UTP8, UTP9
GO:0032991	CC	e	protein-containing complex	19/19	2176/6920	2.6916499684880833e-10	1	19	2.1196743501843657e-08	DIP2, MRD1, NAN1, NOP58, PNO1, PWP2, ROK1, RRP9, UTP10, UTP13, UTP15, UTP18, UTP21, UTP22, UTP4, UTP6, UTP7, UTP8, UTP9
GO:0005634	CC	e	nucleus	19/19	2331/6920	1.0001951888110695e-09	5	19	7.270649641742005e-08	DIP2, MRD1, NAN1, NOP58, PNO1, PWP2, ROK1, RRP9, UTP10, UTP13, UTP15, UTP18, UTP21, UTP22, UTP4, UTP6, UTP7, UTP8, UTP9
GO:0140513	CC	e	nuclear protein-containing complex	13/19	707/6920	1.8042793990718489e-09	2	13	1.217888594373498e-07	DIP2, NAN1, PWP2, UTP10, UTP13, UTP15, UTP18, UTP21, UTP22, UTP4, UTP6, UTP8, UTP9
GO:0000785	CC	e	chromatin	5/19	148/6920	3.8180312491559664e-05	2	5	0.002405359686968259	NAN1, UTP10, UTP15, UTP8, UTP9
GO:0043231	CC	e	intracellular membrane-bounded organelle	19/19	4449/6920	0.00036983515565388236	4	19	0.020579599007091373	DIP2, MRD1, NAN1, NOP58, PNO1, PWP2, ROK1, RRP9, UTP10, UTP13, UTP15, UTP18, UTP21, UTP22, UTP4, UTP6, UTP7, UTP8, UTP9
GO:0043227	CC	e	membrane-bounded organelle	19/19	4451/6920	0.0003702150085931781	3	19	0.020579599007091373	DIP2, MRD1, NAN1, NOP58, PNO1, PWP2, ROK1, RRP9, UTP10, UTP13, UTP15, UTP18, UTP21, UTP22, UTP4, UTP6, UTP7, UTP8, UTP9
