# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000171	MF	e	ribonuclease MRP activity	6/6	10/6920	1.3799293876772191e-18	6	6	3.569877325920966e-15	POP1, POP3, POP4, POP5, POP8, RPP1
GO:0004526	MF	e	ribonuclease P activity	6/6	14/6920	1.9732990243784234e-17	7	6	2.5524622880334908e-14	POP1, POP3, POP4, POP5, POP8, RPP1
GO:0004549	MF	e	tRNA-specific ribonuclease activity	6/6	20/6920	2.5469553841128097e-16	5	6	2.1963245262332796e-13	POP1, POP3, POP4, POP5, POP8, RPP1
GO:0016891	MF	e	RNA endonuclease activity producing 5'-phosphomonoesters, hydrolytic mechanism	6/6	74/6920	1.2173000175795405e-12	6	6	7.872887863695678e-10	POP1, POP3, POP4, POP5, POP8, RPP1
GO:0004521	MF	e	RNA endonuclease activity	6/6	98/6920	6.916852633953994e-12	5	6	3.578779552807796e-09	POP1, POP3, POP4, POP5, POP8, RPP1
GO:0004540	MF	e	RNA nuclease activity	6/6	119/6920	2.2802401265050548e-11	4	6	8.870648431982817e-09	POP1, POP3, POP4, POP5, POP8, RPP1
GO:0140101	MF	e	catalytic activity, acting on a tRNA	6/6	120/6920	2.4002527647421615e-11	4	6	8.870648431982817e-09	POP1, POP3, POP4, POP5, POP8, RPP1
GO:0004519	MF	e	endonuclease activity	6/6	148/6920	8.655726199710101e-11	4	6	2.799045459831254e-08	POP1, POP3, POP4, POP5, POP8, RPP1
GO:0004518	MF	e	nuclease activity	6/6	185/6920	3.3710731897210907e-10	3	6	9.689962602009402e-08	POP1, POP3, POP4, POP5, POP8, RPP1
GO:0016788	MF	e	hydrolase activity, acting on ester bonds	6/6	342/6920	1.3973679368544312e-08	3	6	3.6149908526424135e-06	POP1, POP3, POP4, POP5, POP8, RPP1
GO:0140098	MF	e	catalytic activity, acting on RNA	6/6	351/6920	1.634897304663053e-08	3	6	3.844981206512108e-06	POP1, POP3, POP4, POP5, POP8, RPP1
GO:0140640	MF	e	catalytic activity, acting on a nucleic acid	6/6	545/6920	2.3264333533439998e-07	2	6	5.0154025709174394e-05	POP1, POP3, POP4, POP5, POP8, RPP1
GO:0033204	MF	e	ribonuclease P RNA binding	2/6	3/6920	1.8789950912677927e-06	4	2	0.00037392002316229074	POP4, POP5
GO:0016787	MF	e	hydrolase activity	6/6	1006/6920	9.31977783698958e-06	2	6	0.0017221618045922887	POP1, POP3, POP4, POP5, POP8, RPP1
