# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0005736	CC	e	RNA polymerase I complex	13/13	14/6920	1.0566406176775057e-39	8	13	9.985253837052428e-37	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0055029	CC	e	nuclear DNA-directed RNA polymerase complex	13/13	36/6920	1.7440529644762544e-31	7	13	8.240650257150301e-29	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0030880	CC	e	RNA polymerase complex	13/13	38/6920	4.086897446756024e-31	5	13	9.655295217961106e-29	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0000428	CC	e	DNA-directed RNA polymerase complex	13/13	38/6920	4.086897446756024e-31	6	13	9.655295217961106e-29	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0061695	CC	e	transferase complex, transferring phosphorus-containing groups	13/13	135/6920	3.302238920101554e-23	4	13	6.2412315589919375e-21	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0140535	CC	e	intracellular protein-containing complex	13/13	410/6920	9.251976882167587e-17	2	13	1.2490168790926241e-14	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:1990234	CC	e	transferase complex	13/13	410/6920	9.251976882167587e-17	3	13	1.2490168790926241e-14	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0005666	CC	e	RNA polymerase III complex	7/13	17/6920	2.2034199531848911e-16	8	7	2.6027898196996526e-14	RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0140513	CC	e	nuclear protein-containing complex	13/13	707/6920	1.1961145017841586e-13	2	13	1.2559202268733665e-11	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:1902494	CC	e	catalytic complex	13/13	851/6920	1.3570655166465167e-12	2	13	1.2824269132309584e-10	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0005665	CC	e	RNA polymerase II, core complex	5/13	13/6920	1.244753242177931e-11	8	5	1.0693561944164952e-09	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0005730	CC	e	nucleolus	10/13	365/6920	3.670674506732838e-11	5	10	2.8906561740521102e-09	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPC10, RPC19, RPC40
GO:0032991	CC	e	protein-containing complex	13/13	2176/6920	2.8673921785701894e-07	1	13	2.0843735451914067e-05	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0005634	CC	e	nucleus	13/13	2331/6920	7.030886415363716e-07	5	13	4.745848330370508e-05	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0043232	CC	e	intracellular membraneless organelle	10/13	1210/6920	4.428683947979033e-06	4	10	0.00026156914567751163	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPC10, RPC19, RPC40
GO:0043228	CC	e	membraneless organelle	10/13	1210/6920	4.428683947979033e-06	3	10	0.00026156914567751163	RPA12, RPA135, RPA14, RPA190, RPA43, RPA49, RPB10, RPC10, RPC19, RPC40
