# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000710	BP	e	meiotic mismatch repair	3/3	9/6920	1.521600189593123e-09	9	3	6.978058469474062e-06	MSH2, MSH3, PMS1
GO:0006298	BP	e	mismatch repair	3/3	23/6920	3.208040399725501e-08	8	3	7.356036636570572e-05	MSH2, MSH3, PMS1
GO:0061982	BP	e	meiosis I cell cycle process	3/3	52/6920	4.003257641667621e-07	4	3	0.0006119646514895904	MSH2, MSH3, PMS1
GO:0043111	BP	e	replication fork arrest	2/3	6/6920	1.8789950912677927e-06	11	2	0.0017234142977108195	MSH2, MSH3
GO:0000735	BP	e	removal of nonhomologous ends	2/3	6/6920	1.8789950912677927e-06	7	2	0.0017234142977108195	MSH2, MSH3
GO:2000104	BP	e	negative regulation of DNA-templated DNA replication	2/3	10/6920	5.634811559246817e-06	10	2	0.004306874301784317	MSH2, MSH3
GO:0008156	BP	e	negative regulation of DNA replication	2/3	13/6920	9.764180873770952e-06	9	2	0.006396933355301941	MSH2, MSH3
GO:0045005	BP	e	DNA-templated DNA replication maintenance of fidelity	2/3	24/6920	3.451351515756629e-05	7	2	0.019784872564074876	MSH2, MSH3
GO:1903046	BP	e	meiotic cell cycle process	3/3	254/6920	4.8890535691816624e-05	3	3	0.024912444075852337	MSH2, MSH3, PMS1
GO:0051053	BP	e	negative regulation of DNA metabolic process	2/3	37/6920	8.317805699265239e-05	8	2	0.038145456936830385	MSH2, MSH3
GO:0006281	BP	e	DNA repair	3/3	319/6920	9.708387055390406e-05	7	3	0.040475148214564	MSH2, MSH3, PMS1
GO:0090329	BP	e	regulation of DNA-templated DNA replication	2/3	43/6920	0.0001127120268440474	9	2	0.04307477959223344	MSH2, MSH3
