# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006272	BP	e	leading strand elongation	5/5	12/6920	5.997961649923864e-15	9	5	2.7506652126550837e-11	RFC1, RFC2, RFC3, RFC4, RFC5
GO:0006271	BP	e	DNA strand elongation involved in DNA replication	5/5	24/6920	3.218906085459141e-13	8	5	7.38095165395781e-10	RFC1, RFC2, RFC3, RFC4, RFC5
GO:0022616	BP	e	DNA strand elongation	5/5	27/6920	6.113831363615577e-13	7	5	9.346010211180345e-10	RFC1, RFC2, RFC3, RFC4, RFC5
GO:0006260	BP	e	DNA replication	5/5	98/6920	5.143014619762566e-10	7	5	5.896466261557781e-07	RFC1, RFC2, RFC3, RFC4, RFC5
GO:0006261	BP	e	DNA-templated DNA replication	4/5	50/6920	1.1998041973775995e-08	8	4	1.1004604098347343e-05	RFC2, RFC3, RFC4, RFC5
GO:0006281	BP	e	DNA repair	5/5	319/6920	2.020095767215134e-07	7	5	0.00015440265314081006	RFC1, RFC2, RFC3, RFC4, RFC5
GO:0006298	BP	e	mismatch repair	3/5	23/6920	3.194141967975009e-07	8	3	0.0002092619295019056	RFC1, RFC2, RFC3
GO:0006974	BP	e	DNA damage response	5/5	370/6920	4.259124306306181e-07	4	5	0.00024415430085900184	RFC1, RFC2, RFC3, RFC4, RFC5
GO:0006259	BP	e	DNA metabolic process	5/5	525/6920	2.4694359285866613e-06	6	5	0.0012583147964998255	RFC1, RFC2, RFC3, RFC4, RFC5
GO:0007062	BP	e	sister chromatid cohesion	3/5	47/6920	2.9092752848071385e-06	6	3	0.0013341936456125539	RFC2, RFC4, RFC5
GO:0033554	BP	e	cellular response to stress	5/5	795/6920	1.9790635515723785e-05	3	5	0.00825089586137357	RFC1, RFC2, RFC3, RFC4, RFC5
GO:0006950	BP	e	response to stress	5/5	850/6920	2.767409953114701e-05	2	5	0.010576118370820014	RFC1, RFC2, RFC3, RFC4, RFC5
GO:0051716	BP	e	cellular response to stimulus	5/5	887/6920	3.4261852256023474e-05	2	5	0.012086527265086435	RFC1, RFC2, RFC3, RFC4, RFC5
GO:0050896	BP	e	response to stimulus	5/5	1020/6920	6.89976106510037e-05	1	5	0.0226016458889645	RFC1, RFC2, RFC3, RFC4, RFC5
