# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0000124	CC	e	SAGA complex	16/17	20/6920	6.338181188622814e-44	8	16	5.989581223248559e-41	ADA2, GCN5, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1
GO:0070461	CC	e	SAGA-type complex	16/17	22/6920	9.75813632870447e-43	7	16	4.610719415312862e-40	ADA2, GCN5, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1
GO:0000123	CC	e	histone acetyltransferase complex	17/17	46/6920	3.317182197783579e-39	6	17	1.0449123923018274e-36	ADA2, ESA1, GCN5, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1
GO:0046695	CC	e	SLIK (SAGA-like) complex	14/17	16/6920	1.2473138485382148e-38	8	14	2.9467789671715323e-36	ADA2, GCN5, HFI1, NGG1, SGF73, SPT20, SPT3, SPT7, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1
GO:0031248	CC	e	protein acetyltransferase complex	17/17	54/6920	8.939631185413882e-38	5	17	1.689590294043224e-35	ADA2, ESA1, GCN5, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1
GO:1902493	CC	e	acetyltransferase complex	17/17	59/6920	5.2611881970192205e-37	4	17	8.286371410305273e-35	ADA2, ESA1, GCN5, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1
GO:1905368	CC	e	peptidase complex	16/17	80/6920	3.4977862782186624e-31	3	16	4.722011475595194e-29	ADA2, GCN5, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1
GO:0140535	CC	e	intracellular protein-containing complex	17/17	410/6920	9.954811788870124e-22	2	17	1.0452552378313628e-19	ADA2, ESA1, GCN5, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1
GO:1990234	CC	e	transferase complex	17/17	410/6920	9.954811788870124e-22	3	17	1.0452552378313628e-19	ADA2, ESA1, GCN5, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1
GO:1902494	CC	e	catalytic complex	17/17	851/6920	2.9220157265455255e-16	2	17	2.7613048615855216e-14	ADA2, ESA1, GCN5, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1
GO:0005669	CC	e	transcription factor TFIID complex	5/17	16/6920	2.0146289285425517e-10	4	5	1.730749397702465e-08	TAF10, TAF12, TAF5, TAF6, TAF9
GO:0140671	CC	e	ADA complex	4/17	6/6920	3.728417431670258e-10	8	4	2.9361287274403284e-08	ADA2, GCN5, NGG1, SGF29
GO:0032991	CC	e	protein-containing complex	17/17	2176/6920	2.7525000005050374e-09	1	17	2.0008557695978924e-07	ADA2, ESA1, GCN5, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1
GO:0005634	CC	e	nucleus	17/17	2331/6920	8.903455698799155e-09	5	17	6.00983259668943e-07	ADA2, ESA1, GCN5, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1
GO:0090575	CC	e	RNA polymerase II transcription regulator complex	5/17	74/6920	6.82971947455979e-07	3	5	4.302723268972668e-05	TAF10, TAF12, TAF5, TAF6, TAF9
GO:0005667	CC	e	transcription regulator complex	5/17	104/6920	3.7322173690906506e-06	2	5	0.00022043408836191654	TAF10, TAF12, TAF5, TAF6, TAF9
GO:0043231	CC	e	intracellular membrane-bounded organelle	17/17	4449/6920	0.0006506589013367073	4	17	0.03402140904671159	ADA2, ESA1, GCN5, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1
GO:0043227	CC	e	membrane-bounded organelle	17/17	4451/6920	0.0006537229490814896	3	17	0.03402140904671159	ADA2, ESA1, GCN5, HFI1, NGG1, SGF29, SGF73, SPT20, SPT3, SPT7, SPT8, TAF10, TAF12, TAF5, TAF6, TAF9, TRA1
GO:0035267	CC	e	NuA4 histone acetyltransferase complex	2/17	17/6920	0.0007560313121491465	9	2	0.03402140904671159	ESA1, TRA1
GO:0043189	CC	e	H4/H2A histone acetyltransferase complex	2/17	17/6920	0.0007560313121491465	8	2	0.03402140904671159	ESA1, TRA1
GO:1902562	CC	e	H4 histone acetyltransferase complex	2/17	17/6920	0.0007560313121491465	7	2	0.03402140904671159	ESA1, TRA1
