# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0070601	BP	e	centromeric sister chromatid cohesion	2/3	4/6920	7.517429508108881e-07	7	2	0.0017237465862093664	RTS1, TPD3
GO:0051754	BP	e	meiotic sister chromatid cohesion, centromeric	2/3	4/6920	7.517429508108881e-07	8	2	0.0017237465862093664	RTS1, TPD3
GO:0051177	BP	e	meiotic sister chromatid cohesion	2/3	8/6920	3.50678123694895e-06	7	2	0.0051687475948890005	RTS1, TPD3
GO:2000786	BP	e	positive regulation of autophagosome assembly	2/3	9/6920	4.508283990308767e-06	9	2	0.0051687475948890005	PPH21, RTS1
GO:0044090	BP	e	positive regulation of vacuole organization	2/3	11/6920	6.886327715187159e-06	7	2	0.006316139780369663	PPH21, RTS1
GO:2000785	BP	e	regulation of autophagosome assembly	2/3	13/6920	9.764180873770952e-06	7	2	0.007462368956105418	PPH21, RTS1
GO:1902117	BP	e	positive regulation of organelle assembly	2/3	14/6920	1.1390445419262522e-05	7	2	0.007462368956105418	PPH21, RTS1
GO:0016239	BP	e	positive regulation of macroautophagy	2/3	22/6920	2.889189079996262e-05	8	2	0.016562276401078574	PPH21, RTS1
GO:0044088	BP	e	regulation of vacuole organization	2/3	27/6920	4.387947152457517e-05	6	2	0.02235902849018908	PPH21, RTS1
GO:0033043	BP	e	regulation of organelle organization	3/3	254/6920	4.8890535691816624e-05	5	3	0.022421199668267104	PPH21, RTS1, TPD3
GO:0010508	BP	e	positive regulation of autophagy	2/3	32/6920	6.197636977946938e-05	7	2	0.025838511982604232	PPH21, RTS1
GO:1902115	BP	e	regulation of organelle assembly	2/3	34/6920	7.008472358977953e-05	6	2	0.02678404519856074	PPH21, RTS1
GO:1903047	BP	e	mitotic cell cycle process	3/3	315/6920	9.346619364599456e-05	3	3	0.032306084694175084	PPH21, RTS1, TPD3
GO:0071174	BP	e	mitotic spindle checkpoint signaling	2/3	41/6920	0.00010237181161278756	10	2	0.032306084694175084	RTS1, TPD3
GO:0031577	BP	e	spindle checkpoint signaling	2/3	43/6920	0.0001127120268440474	9	2	0.032306084694175084	RTS1, TPD3
GO:0016241	BP	e	regulation of macroautophagy	2/3	43/6920	0.0001127120268440474	7	2	0.032306084694175084	PPH21, RTS1
GO:0007062	BP	e	sister chromatid cohesion	2/3	47/6920	0.0001348776840059136	6	2	0.03638523875594823	RTS1, TPD3
