# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0099122	MF	e	RNA polymerase II C-terminal domain binding	5/7	6/6920	9.539911833475176e-16	7	5	1.233987595660014e-12	CDC73, CTR9, LEO1, PAF1, RTF1
GO:1990269	MF	e	RNA polymerase II C-terminal domain phosphoserine binding	5/7	6/6920	9.539911833475176e-16	8	5	1.233987595660014e-12	CDC73, CTR9, LEO1, PAF1, RTF1
GO:0045309	MF	e	protein phosphorylated amino acid binding	5/7	9/6920	2.0019329184253863e-14	4	5	1.2947501149916186e-11	CDC73, CTR9, LEO1, PAF1, RTF1
GO:0050815	MF	e	phosphoserine residue binding	5/7	9/6920	2.0019329184253863e-14	5	5	1.2947501149916186e-11	CDC73, CTR9, LEO1, PAF1, RTF1
GO:0051219	MF	e	phosphoprotein binding	5/7	12/6920	1.2574476455828426e-13	3	5	6.506034118245627e-11	CDC73, CTR9, LEO1, PAF1, RTF1
GO:0000993	MF	e	RNA polymerase II complex binding	5/7	23/6920	5.32823920989968e-12	6	5	2.2973591393350786e-09	CDC73, CTR9, LEO1, PAF1, RTF1
GO:0043175	MF	e	RNA polymerase core enzyme binding	5/7	28/6920	1.5543615182408623e-11	5	5	5.026416559611389e-09	CDC73, CTR9, LEO1, PAF1, RTF1
GO:0070063	MF	e	RNA polymerase binding	5/7	28/6920	1.5543615182408623e-11	4	5	5.026416559611389e-09	CDC73, CTR9, LEO1, PAF1, RTF1
GO:0001099	MF	e	basal RNA polymerase II transcription machinery binding	5/7	32/6920	3.181812949956351e-11	4	5	8.23135010153708e-09	CDC73, CTR9, LEO1, PAF1, RTF1
GO:0001098	MF	e	basal transcription machinery binding	5/7	32/6920	3.181812949956351e-11	3	5	8.23135010153708e-09	CDC73, CTR9, LEO1, PAF1, RTF1
GO:0019899	MF	e	enzyme binding	5/7	166/6920	1.511613001530276e-07	3	5	3.5550389408716586e-05	CDC73, CTR9, LEO1, PAF1, RTF1
