# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0003899	MF	e	DNA-directed RNA polymerase activity	17/18	37/6920	5.412939994989616e-40	7	17	1.4003275767038139e-36	RET1, RPB10, RPB5, RPB8, RPC10, RPC11, RPC17, RPC19, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO26, RPO31
GO:0034062	MF	e	5'-3' RNA polymerase activity	17/18	39/6920	1.7358822449450224e-39	6	17	2.2453636838363867e-36	RET1, RPB10, RPB5, RPB8, RPC10, RPC11, RPC17, RPC19, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO26, RPO31
GO:0097747	MF	e	RNA polymerase activity	17/18	40/6920	3.018511357493582e-39	5	17	2.6029629606119654e-36	RET1, RPB10, RPB5, RPB8, RPC10, RPC11, RPC17, RPC19, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO26, RPO31
GO:0016779	MF	e	nucleotidyltransferase activity	17/18	143/6920	1.532025537425818e-28	4	17	9.908375163301479e-26	RET1, RPB10, RPB5, RPB8, RPC10, RPC11, RPC17, RPC19, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO26, RPO31
GO:0140098	MF	e	catalytic activity, acting on RNA	17/18	351/6920	1.150652604451185e-21	3	17	5.953476575430431e-19	RET1, RPB10, RPB5, RPB8, RPC10, RPC11, RPC17, RPC19, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO26, RPO31
GO:0016772	MF	e	transferase activity, transferring phosphorus-containing groups	17/18	421/6920	2.6788492938927627e-20	3	17	1.1550305205500962e-17	RET1, RPB10, RPB5, RPB8, RPC10, RPC11, RPC17, RPC19, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO26, RPO31
GO:0140640	MF	e	catalytic activity, acting on a nucleic acid	17/18	545/6920	2.2840342683388276e-18	2	17	8.441138074560781e-16	RET1, RPB10, RPB5, RPB8, RPC10, RPC11, RPC17, RPC19, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO26, RPO31
GO:0016740	MF	e	transferase activity	17/18	1029/6920	1.1766298892531998e-13	2	17	3.804926904372535e-11	RET1, RPB10, RPB5, RPB8, RPC10, RPC11, RPC17, RPC19, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO26, RPO31
GO:0003968	MF	e	RNA-directed RNA polymerase activity	5/18	12/6920	5.0829470614549996e-11	7	5	1.4610648942204538e-08	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0003677	MF	e	DNA binding	13/18	676/6920	3.570393091973436e-10	3	13	9.236606928935279e-08	RET1, RPB10, RPB5, RPB8, RPC10, RPC19, RPC25, RPC31, RPC40, RPC53, RPC82, RPO26, RPO31
GO:0003824	MF	e	catalytic activity	17/18	2580/6920	5.87591652504704e-07	1	17	0.0001381908731845154	RET1, RPB10, RPB5, RPB8, RPC10, RPC11, RPC17, RPC19, RPC25, RPC31, RPC34, RPC37, RPC40, RPC53, RPC82, RPO26, RPO31
GO:0003676	MF	e	nucleic acid binding	14/18	1751/6920	4.462200593778565e-06	2	14	0.0009619760780087623	RET1, RPB10, RPB5, RPB8, RPC10, RPC11, RPC19, RPC25, RPC31, RPC40, RPC53, RPC82, RPO26, RPO31
