# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0031105	CC	e	septin complex	5/5	8/6920	4.240982984794652e-16	2	5	4.007728920630946e-13	CDC10, CDC11, CDC12, CDC3, SHS1
GO:0015630	CC	e	microtubule cytoskeleton	5/5	14/6920	1.5161514170640882e-14	6	5	4.7758769637518776e-12	CDC10, CDC11, CDC12, CDC3, SHS1
GO:0000144	CC	e	cellular bud neck septin ring	5/5	14/6920	1.5161514170640882e-14	8	5	4.7758769637518776e-12	CDC10, CDC11, CDC12, CDC3, SHS1
GO:0005940	CC	e	septin ring	5/5	23/6920	2.5483006509884873e-13	7	5	4.9489726842762717e-11	CDC10, CDC11, CDC12, CDC3, SHS1
GO:0032160	CC	e	septin filament array	4/5	5/6920	2.618504065754641e-13	7	4	4.9489726842762717e-11	CDC10, CDC11, CDC12, CDC3
GO:0032161	CC	e	cleavage apparatus septin structure	5/5	25/6920	4.0236326068239266e-13	2	5	5.4319040192123006e-11	CDC10, CDC11, CDC12, CDC3, SHS1
GO:0000399	CC	e	cellular bud neck septin structure	5/5	25/6920	4.0236326068239266e-13	2	5	5.4319040192123006e-11	CDC10, CDC11, CDC12, CDC3, SHS1
GO:0032156	CC	e	septin cytoskeleton	5/5	31/6920	1.2867672498740074e-12	6	5	1.519993813913671e-10	CDC10, CDC11, CDC12, CDC3, SHS1
GO:0032153	CC	e	cell division site	5/5	33/6920	1.7973891744271847e-12	2	5	1.8872586331485438e-10	CDC10, CDC11, CDC12, CDC3, SHS1
GO:0005628	CC	e	prospore membrane	5/5	74/6920	1.2199463219655827e-10	3	5	1.1528492742574757e-08	CDC10, CDC11, CDC12, CDC3, SHS1
GO:0001400	CC	e	mating projection base	3/5	6/6920	3.6205009406101604e-09	2	3	3.110339444433274e-07	CDC10, CDC11, CDC3
GO:0005856	CC	e	cytoskeleton	5/5	188/6920	1.4047505422558505e-08	5	5	1.1062410520264822e-06	CDC10, CDC11, CDC12, CDC3, SHS1
GO:0005935	CC	e	cellular bud neck	5/5	201/6920	1.9692815084564587e-08	3	5	1.4315161734548873e-06	CDC10, CDC11, CDC12, CDC3, SHS1
GO:0030427	CC	e	site of polarized growth	5/5	282/6920	1.086074746943888e-07	2	5	7.331004541871244e-06	CDC10, CDC11, CDC12, CDC3, SHS1
GO:0072687	CC	e	meiotic spindle	2/5	4/6920	2.504843897806241e-06	6	2	0.0001578051655617932	CDC10, CDC11
GO:0005619	CC	e	ascospore wall	2/5	11/6920	2.2914626122136795e-05	5	2	0.0013533951053387044	CDC11, CDC3
GO:0031160	CC	e	spore wall	2/5	13/6920	3.247830606893903e-05	4	2	0.0018054117197145519	CDC11, CDC3
GO:0043332	CC	e	mating projection tip	3/5	121/6920	5.0839689110079274e-05	4	3	0.0026690836782791616	CDC10, CDC11, SHS1
GO:0060187	CC	e	cell pole	3/5	131/6920	6.449706536448237e-05	2	3	0.003047486338471792	CDC10, CDC11, SHS1
GO:0051286	CC	e	cell tip	3/5	131/6920	6.449706536448237e-05	3	3	0.003047486338471792	CDC10, CDC11, SHS1
GO:0005876	CC	e	spindle microtubule	2/5	19/6920	7.107890096251825e-05	7	2	0.0031985505433133215	CDC10, CDC11
GO:0043232	CC	e	intracellular membraneless organelle	5/5	1210/6920	0.0001623418311576112	4	5	0.006670131758432286	CDC10, CDC11, CDC12, CDC3, SHS1
GO:0043228	CC	e	membraneless organelle	5/5	1210/6920	0.0001623418311576112	3	5	0.006670131758432286	CDC10, CDC11, CDC12, CDC3, SHS1
GO:0005819	CC	e	spindle	2/5	44/6920	0.00039038202950989886	5	2	0.015371292411952267	CDC10, CDC11
GO:0005874	CC	e	microtubule	2/5	69/6920	0.000961114414683915	6	2	0.03633012487505199	CDC10, CDC11
GO:0099513	CC	e	polymeric cytoskeletal fiber	2/5	78/6920	0.0012270618292586997	5	2	0.04459897802497966	CDC10, CDC11
GO:0099081	CC	e	supramolecular polymer	2/5	82/6920	0.0013554230847677888	3	2	0.04574552911091287	CDC10, CDC11
GO:0099512	CC	e	supramolecular fiber	2/5	82/6920	0.0013554230847677888	4	2	0.04574552911091287	CDC10, CDC11
