# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0005736	CC	e	RNA polymerase I complex	14/14	14/6920	1.5298112316164843e-43	8	14	1.4456716138775775e-40	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0055029	CC	e	nuclear DNA-directed RNA polymerase complex	14/14	36/6920	5.80761809511421e-34	7	14	2.744099549941464e-31	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0030880	CC	e	RNA polymerase complex	14/14	38/6920	1.4792592466903226e-33	5	14	3.494749970305887e-31	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0000428	CC	e	DNA-directed RNA polymerase complex	14/14	38/6920	1.4792592466903226e-33	6	14	3.494749970305887e-31	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0061695	CC	e	transferase complex, transferring phosphorus-containing groups	14/14	135/6920	5.832823921418697e-25	4	14	1.1024037211481338e-22	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0140535	CC	e	intracellular protein-containing complex	14/14	410/6920	5.317843958622459e-18	2	14	7.179089344140319e-16	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:1990234	CC	e	transferase complex	14/14	410/6920	5.317843958622459e-18	3	14	7.179089344140319e-16	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0005666	CC	e	RNA polymerase III complex	7/14	17/6920	4.401258400310088e-16	8	7	5.1989864853662913e-14	RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0140513	CC	e	nuclear protein-containing complex	14/14	707/6920	1.201829251828878e-14	2	14	1.2619207144203218e-12	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:1902494	CC	e	catalytic complex	14/14	851/6920	1.646475898291271e-13	2	14	1.5559197238852513e-11	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0005730	CC	e	nucleolus	11/14	365/6920	2.398101218685518e-12	5	11	2.0601869560525587e-10	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPC10, RPC19, RPC40
GO:0005665	CC	e	RNA polymerase II, core complex	5/14	13/6920	1.9344146349506592e-11	8	5	1.5233515250236441e-09	RPB10, RPB5, RPB8, RPC10, RPO26
GO:0032991	CC	e	protein-containing complex	14/14	2176/6920	8.979541453955867e-08	1	14	6.527435903067919e-06	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0005634	CC	e	nucleus	14/14	2331/6920	2.3595764747087164e-07	5	14	1.5927141204283836e-05	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPB5, RPB8, RPC10, RPC19, RPC40, RPO26
GO:0043232	CC	e	intracellular membraneless organelle	11/14	1210/6920	9.7451692191158e-07	4	11	5.7557405700402693e-05	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPC10, RPC19, RPC40
GO:0043228	CC	e	membraneless organelle	11/14	1210/6920	9.7451692191158e-07	3	11	5.7557405700402693e-05	RPA12, RPA135, RPA14, RPA190, RPA34, RPA43, RPA49, RPB10, RPC10, RPC19, RPC40
