YNL141W	YGR142W
YNL141W	YBR280C
YNL141W	YLR225C
YBL074C	YDR283C
YKL106W	YLR447C
YJR108W	YHR114W
YCR088W	YNL020C
YCR088W	YDL029W
YCR088W	YOR284W
YCR088W	YDR342C
YCR088W	YNL106C
YCR088W	YMR109W
YCR088W	YDR388W
YCR088W	YBL007C
YCR088W	YNL243W
YCR088W	YNL138W
YCR088W	YHR199C
YCR088W	YIR003W
YCR088W	YHR016C
YNR033W	YPR154W
YER045C	YGR247W
YER045C	YGL181W
YER045C	YMR308C
YNR016C	YPR110C
YNR016C	YDL225W
YNR016C	YDR398W
YDR511W	YGL181W
YAL054C	YLR049C
YOL086C	YOR244W
YOL086C	YBR207W
YOL086C	YAL034C
YOL086C	YPL082C
YOL086C	YDR164C
YOL086C	YBR058C
YOL086C	YAL027W
YMR303C	YLR074C
YMR303C	YLR216C
YMR303C	YLR097C
YMR303C	YPR110C
YMR303C	YFL042C
YBR145W	YDR034C
YDR216W	YDL029W
YDR216W	YER177W
YDR216W	YOL133W
YDR216W	YPR110C
YDR216W	YPR086W
YDR216W	YBR198C
YDR216W	YGL112C
YDL239C	YLR423C
YDL239C	YML042W
YDL239C	YBR160W
YDL239C	YLR098C
YDL239C	YNL225C
YDL239C	YDR273W
YDL239C	YBR072W
YDL239C	YOR284W
YDL239C	YAR018C
YDL239C	YKL103C
YDL239C	YNL201C
YDL239C	YAL028W
YDL239C	YGR268C
YDL239C	YKL023W
YDL239C	YLR072W
YDL239C	YOR324C
YMR064W	YOL123W
YMR064W	YDR034C
YLR397C	YLR074C
YLR397C	YJR091C
YLR397C	YAR044W
YDR085C	YPL242C
YGL032C	YGR257C
YDR214W	YIL038C
YDR214W	YER173W
YDR214W	YPR110C
YDR214W	YHR030C
YDR214W	YOR212W
YOR023C	YNL118C
YOR023C	YCR082W
YOR023C	YLR424W
YLR109W	YGL090W
YLR109W	YMR022W
YLR109W	YLR340W
YLR109W	YDR369C
YLR109W	YJL141C
YIL079C	YAL041W
YIL079C	YDR432W
YIL079C	YMR216C
YIL079C	YOL115W
YBR059C	YML014W
YBR059C	YER144C
YDR264C	YPL242C
YDR264C	YJR086W
YDR264C	YOR212W
YDR264C	YOR043W
YER073W	YGL181W
YER073W	YML032C
YER073W	YPR086W
YER073W	YPL257W
YNL048W	YPL078C
YNL048W	YJR117W
YNL048W	YHR140W
YNL048W	YPR028W
YNL048W	YBR054W
YBR110W	YBR290W
YBR110W	YMR058W
YBR110W	YLL061W
YBR110W	YEL017C-A
YBR110W	YPR156C
YBR110W	YDL015C
YBR110W	YEL002C
YBR110W	YDL206W
YBR110W	YHR140W
YBR110W	YLR241W
YBR110W	YPL264C
YOR067C	YNL130C
YOL130W	YLR291C
YOL130W	YGL024W
YOL130W	YNL086W
YML035C	YLR191W
YBR211C	YBR107C
YBR211C	YOR269W
YBR158W	YDR111C
YGL156W	YOL082W
YGL156W	YKL103C
YGL156W	YPR110C
YNL172W	YDR118W
YNL172W	YHR166C
YNL172W	YFR036W
YNL172W	YBL084C
YDR118W	YLR102C
YDR118W	YHR166C
YDR118W	YFR036W
YDR118W	YBL084C
YLR102C	YHR166C
YLR102C	YML092C
YKL157W	YHR114W
YKL157W	YBR055C
YKL157W	YJL078C
YBR286W	YPL200W
YBR286W	YDR311W
YMR159C	YOR098C
YMR159C	YOR212W
YHR171W	YNR007C
YHR171W	YBL078C
YKL135C	YPR029C
YKL135C	YPL259C
YKL135C	YHL019C
YKL135C	YGL206C
YKL135C	YOL108C
YKL135C	YMR308C
YKL135C	YBL025W
YBL037W	YNL118C
YPR029C	YPL259C
YPR029C	YHL019C
YPR029C	YDL153C
YPR029C	YFR043C
YPL259C	YHR052W
YPL259C	YNL308C
YPL259C	YBR221C
YPL259C	YLR329W
YPL259C	YHR027C
YPL259C	YPR016C
YPL259C	YKL010C
YHL019C	YBR019C
YBL019W	YEL009C
YBR043C	YGR157W
YBR043C	YJL155C
YBR043C	YGR074W
YBR149W	YBR055C
YIL062C	YLR370C
YIL062C	YNR035C
YIL062C	YDL029W
YLR370C	YNR035C
YLR370C	YDL029W
YLR370C	YJR091C
YLR370C	YGR240C
YNR035C	YDL029W
YNR035C	YHR114W
YNR035C	YBR109C
YNR035C	YLR429W
YNR035C	YDL225W
YNR035C	YGL208W
YHR013C	YMR116C
YHR013C	YHR023W
YCR048W	YLR427W
YNR019W	YOR381W
YNR019W	YJR117W
YJL088W	YDL017W
YHR018C	YGL137W
YHR018C	YNL244C
YDR173C	YDL017W
YDR173C	YMR043W
YNL020C	YGR241C
YDR380W	YOR382W
YHR137W	YBR198C
YHR137W	YDR092W
YHR137W	YMR152W
YDL029W	YBR039W
YDL029W	YNL271C
YDL029W	YJL008C
YDL029W	YLR429W
YDL029W	YBR208C
YDL029W	YNL084C
YDL029W	YMR058W
YDL029W	YKL104C
YDL029W	YOR181W
YDL029W	YPL140C
YDL029W	YMR109W
YDL029W	YPR178W
YDL029W	YOR261C
YDL029W	YOR259C
YDL029W	YDR143C
YDL029W	YDL225W
YDL029W	YHR030C
YDL029W	YOR212W
YDL029W	YDR260C
YDL029W	YKL211C
YJL081C	YFL024C
YJL081C	YOR244W
YJL081C	YGL237C
YJL081C	YBR010W
YJL081C	YDR224C
YJL081C	YDR146C
YLR085C	YDL237W
YPR199C	YMR325W
YPR201W	YGR174C
YPR201W	YDR039C
YPR201W	YDR506C
YPR201W	YLR171W
YMR116C	YAR018C
YMR116C	YNL308C
YMR116C	YGL120C
YMR116C	YJR014W
YJL170C	YER153C
YNL008C	YJR091C
YNL008C	YNL083W
YKL052C	YMR077C
YPR145W	YHR113W
YDR321W	YGL095C
YPR093C	YLR368W
YPR093C	YDR131C
YER101C	YBL050W
YOR377W	YHR178W
YPR049C	YGR113W
YPR049C	YDR228C
YLR423C	YMR068W
YLR423C	YMR025W
YLR423C	YGR113W
YLR423C	YBR102C
YLR423C	YLR291C
YLR423C	YGL237C
YLR423C	YPR179C
YLR423C	YMR032W
YLR423C	YER092W
YLR423C	YNL182C
YLR423C	YER127W
YLR423C	YIR017C
YLR423C	YHR023W
YLR423C	YPL174C
YLR423C	YNL078W
YLR423C	YDR383C
YLR423C	YJL041W
YLR423C	YDR228C
YLR423C	YJL117W
YLR423C	YDR473C
