# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0001228	MF	e	DNA-binding transcription activator activity, RNA polymerase II-specific	3/3	55/6920	4.752283449282806e-07	4	3	0.0007229817364843509	CBF1, MET28, MET4
GO:0001216	MF	e	DNA-binding transcription activator activity	3/3	58/6920	5.589344696438738e-07	3	3	0.0007229817364843509	CBF1, MET28, MET4
GO:0000977	MF	e	RNA polymerase II transcription regulatory region sequence-specific DNA binding	3/3	119/6920	4.960036218026183e-06	7	3	0.004277204565344579	CBF1, MET28, MET4
GO:0000981	MF	e	DNA-binding transcription factor activity, RNA polymerase II-specific	3/3	164/6920	1.3074240943351078e-05	3	3	0.006976139562568296	CBF1, MET28, MET4
GO:0000976	MF	e	transcription cis-regulatory region binding	3/3	174/6920	1.563125383338638e-05	6	3	0.006976139562568296	CBF1, MET28, MET4
GO:0001067	MF	e	transcription regulatory region nucleic acid binding	3/3	176/6920	1.617968201600687e-05	3	3	0.006976139562568296	CBF1, MET28, MET4
GO:0003700	MF	e	DNA-binding transcription factor activity	3/3	186/6920	1.9114921238883887e-05	2	3	0.007064328749284659	CBF1, MET28, MET4
GO:1990837	MF	e	sequence-specific double-stranded DNA binding	3/3	235/6920	3.8682065676972446e-05	5	3	0.012508812988290966	CBF1, MET28, MET4
GO:0140110	MF	e	transcription regulator activity	3/3	273/6920	6.0753437969947804e-05	1	3	0.017463238225361662	CBF1, MET28, MET4
GO:0003690	MF	e	double-stranded DNA binding	3/3	302/6920	8.233125025856788e-05	4	3	0.02129909444189151	CBF1, MET28, MET4
GO:0043565	MF	e	sequence-specific DNA binding	3/3	317/6920	9.526358386995142e-05	4	3	0.022069656386856783	CBF1, MET28, MET4
GO:0061629	MF	e	RNA polymerase II-specific DNA-binding transcription factor binding	2/3	41/6920	0.00010237181161278756	5	2	0.022069656386856783	CBF1, MET28
GO:0140297	MF	e	DNA-binding transcription factor binding	2/3	47/6920	0.0001348776840059136	4	2	0.02684065911717681	CBF1, MET28
