# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0005730	CC	e	nucleolus	17/24	365/6920	3.253233216894744e-17	5	17	3.074305389965533e-14	DRS1, GAR1, IFH1, NOP1, NSR1, RNT1, RRP3, SBP1, UTP10, UTP11, UTP13, UTP4, UTP5, UTP6, UTP7, UTP8, UTP9
GO:0032040	CC	e	small-subunit processome	10/24	60/6920	1.9554688849999444e-15	4	10	9.239590481624737e-13	NOP1, UTP10, UTP11, UTP13, UTP4, UTP5, UTP6, UTP7, UTP8, UTP9
GO:0030684	CC	e	preribosome	11/24	163/6920	1.6936069745123515e-12	3	11	5.334861969713907e-10	DRS1, NOP1, UTP10, UTP11, UTP13, UTP4, UTP5, UTP6, UTP7, UTP8, UTP9
GO:1990904	CC	e	ribonucleoprotein complex	16/24	622/6920	5.612858642142275e-12	2	16	1.271739764365129e-09	DRS1, GAR1, NOP1, NPL3, POP1, SBP1, SNM1, UTP10, UTP11, UTP13, UTP4, UTP5, UTP6, UTP7, UTP8, UTP9
GO:0034455	CC	e	t-UTP complex	5/24	7/6920	6.728781822037719e-12	3	5	1.271739764365129e-09	UTP10, UTP4, UTP5, UTP8, UTP9
GO:0043228	CC	e	membraneless organelle	19/24	1210/6920	6.307335954573001e-11	3	19	8.51490353867355e-09	DRS1, GAR1, IFH1, NOP1, NPL3, NSR1, POP2, RNT1, RRP3, SBP1, UTP10, UTP11, UTP13, UTP4, UTP5, UTP6, UTP7, UTP8, UTP9
GO:0043232	CC	e	intracellular membraneless organelle	19/24	1210/6920	6.307335954573001e-11	4	19	8.51490353867355e-09	DRS1, GAR1, IFH1, NOP1, NPL3, NSR1, POP2, RNT1, RRP3, SBP1, UTP10, UTP11, UTP13, UTP4, UTP5, UTP6, UTP7, UTP8, UTP9
GO:0030686	CC	e	90S preribosome	8/24	81/6920	1.566108423093645e-10	4	8	1.8499655747793683e-08	NOP1, UTP10, UTP13, UTP4, UTP6, UTP7, UTP8, UTP9
GO:0005634	CC	e	nucleus	23/24	2331/6920	2.0507563102304724e-10	5	23	2.153294125741996e-08	DRS1, GAR1, IFH1, NOP1, NPL3, NSR1, POP1, POP2, RAT1, RNT1, RRP3, SBP1, SNM1, SRD1, UTP10, UTP11, UTP13, UTP4, UTP5, UTP6, UTP7, UTP8, UTP9
GO:0033553	CC	e	rDNA heterochromatin	4/24	11/6920	3.6141442020181845e-08	4	4	3.4153662709071843e-06	UTP10, UTP5, UTP8, UTP9
GO:0000792	CC	e	heterochromatin	4/24	15/6920	1.4811526067427646e-07	3	4	1.2724447394290115e-05	UTP10, UTP5, UTP8, UTP9
GO:0140513	CC	e	nuclear protein-containing complex	11/24	707/6920	8.400812438218323e-06	2	11	0.000661563979509693	GAR1, IFH1, POP1, SNM1, UTP10, UTP13, UTP4, UTP5, UTP6, UTP8, UTP9
GO:0032991	CC	e	protein-containing complex	18/24	2176/6920	1.4178995578595185e-05	1	18	0.0010307039093671116	DRS1, GAR1, IFH1, NOP1, NPL3, POP1, POP2, SBP1, SNM1, UTP10, UTP11, UTP13, UTP4, UTP5, UTP6, UTP7, UTP8, UTP9
GO:0043231	CC	e	intracellular membrane-bounded organelle	24/24	4449/6920	4.0925275801920946e-05	4	24	0.0025810601414773785	DRS1, GAR1, IFH1, NOP1, NPL3, NSR1, POP1, POP2, RAT1, RNT1, RRP3, SBP1, SNM1, SRD1, UTP10, UTP11, UTP13, UTP4, UTP5, UTP6, UTP7, UTP8, UTP9, YME2
GO:0043227	CC	e	membrane-bounded organelle	24/24	4451/6920	4.096920859487902e-05	3	24	0.0025810601414773785	DRS1, GAR1, IFH1, NOP1, NPL3, NSR1, POP1, POP2, RAT1, RNT1, RRP3, SBP1, SNM1, SRD1, UTP10, UTP11, UTP13, UTP4, UTP5, UTP6, UTP7, UTP8, UTP9, YME2
GO:0000785	CC	e	chromatin	5/24	148/6920	0.00012801370793977978	2	5	0.007560809625193243	IFH1, UTP10, UTP5, UTP8, UTP9
GO:0034388	CC	e	Pwp2p-containing subcomplex of 90S preribosome	2/24	6/6920	0.00017147267744101847	3	2	0.009531863540103673	UTP13, UTP6
GO:0043226	CC	e	organelle	24/24	4859/6920	0.0004037863330043851	2	24	0.020110256949453037	DRS1, GAR1, IFH1, NOP1, NPL3, NSR1, POP1, POP2, RAT1, RNT1, RRP3, SBP1, SNM1, SRD1, UTP10, UTP11, UTP13, UTP4, UTP5, UTP6, UTP7, UTP8, UTP9, YME2
GO:0043229	CC	e	intracellular organelle	24/24	4857/6920	0.00040433320850752135	3	24	0.020110256949453037	DRS1, GAR1, IFH1, NOP1, NPL3, NSR1, POP1, POP2, RAT1, RNT1, RRP3, SBP1, SNM1, SRD1, UTP10, UTP11, UTP13, UTP4, UTP5, UTP6, UTP7, UTP8, UTP9, YME2
GO:0005732	CC	e	sno(s)RNA-containing ribonucleoprotein complex	4/24	107/6920	0.00045239267372380914	3	4	0.021375553833449985	GAR1, NOP1, POP1, SNM1
GO:0005655	CC	e	nucleolar ribonuclease P complex	2/24	11/6920	0.0006221028082175833	7	2	0.026722143352982557	POP1, SNM1
GO:0030681	CC	e	multimeric ribonuclease P complex	2/24	11/6920	0.0006221028082175833	6	2	0.026722143352982557	POP1, SNM1
GO:0000172	CC	e	ribonuclease MRP complex	2/24	12/6920	0.0007449429385380934	5	2	0.030607438126891227	POP1, SNM1
GO:0030677	CC	e	ribonuclease P complex	2/24	13/6920	0.0008785235782265228	5	2	0.034591865892669334	POP1, SNM1
