# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0030687	CC	e	preribosome, large subunit precursor	6/7	59/6920	2.0589201006525578e-12	4	6	1.945679495116667e-09	MAK21, NOC2, NOG1, NOP7, NSA2, RSA3
GO:0030684	CC	e	preribosome	6/7	163/6920	1.0704577126053432e-09	3	6	3.38688028500257e-07	MAK21, NOC2, NOG1, NOP7, NSA2, RSA3
GO:0005730	CC	e	nucleolus	7/7	365/6920	1.0752000904770063e-09	5	7	3.38688028500257e-07	MAK21, NOC2, NOC3, NOG1, NOP7, NSA2, RSA3
GO:0030689	CC	e	Noc complex	3/7	5/6920	6.334502249506983e-09	3	3	1.4965261564460247e-06	MAK21, NOC2, NOC3
GO:0030691	CC	e	Noc2p-Noc3p complex	2/7	2/6920	8.772025093004354e-07	4	2	0.00013815939521481858	NOC2, NOC3
GO:0030690	CC	e	Noc1p-Noc2p complex	2/7	2/6920	8.772025093004354e-07	4	2	0.00013815939521481858	MAK21, NOC2
GO:1990904	CC	e	ribonucleoprotein complex	6/7	622/6920	3.335343856540217e-06	2	6	0.0004502714206329293	MAK21, NOC2, NOG1, NOP7, NSA2, RSA3
GO:0043228	CC	e	membraneless organelle	7/7	1210/6920	4.92631768085347e-06	3	7	0.0005172633564896143	MAK21, NOC2, NOC3, NOG1, NOP7, NSA2, RSA3
GO:0043232	CC	e	intracellular membraneless organelle	7/7	1210/6920	4.92631768085347e-06	4	7	0.0005172633564896143	MAK21, NOC2, NOC3, NOG1, NOP7, NSA2, RSA3
GO:0005654	CC	e	nucleoplasm	3/7	65/6920	2.6956291710154612e-05	2	3	0.002547369566609611	NOC2, NOC3, NOP7
GO:0032991	CC	e	protein-containing complex	7/7	2176/6920	0.00030198995259705935	1	7	0.025943682291292826	MAK21, NOC2, NOC3, NOG1, NOP7, NSA2, RSA3
GO:0005634	CC	e	nucleus	7/7	2331/6920	0.0004891650358228546	5	7	0.0385217465710498	MAK21, NOC2, NOC3, NOG1, NOP7, NSA2, RSA3
