# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0042149	BP	e	cellular response to glucose starvation	3/3	32/6920	8.984686833787961e-08	5	3	0.0004120377381975159	SIP2, SNF1, SNF4
GO:0045722	BP	e	positive regulation of gluconeogenesis	2/3	6/6920	1.8789950912677927e-06	9	2	0.0043085357442770485	SNF1, SNF4
GO:0010907	BP	e	positive regulation of glucose metabolic process	2/3	8/6920	3.50678123694895e-06	8	2	0.005360699584215961	SNF1, SNF4
GO:0045913	BP	e	positive regulation of carbohydrate metabolic process	2/3	12/6920	8.262796229553856e-06	7	2	0.007181100587440007	SNF1, SNF4
GO:0009267	BP	e	cellular response to starvation	3/3	143/6920	8.643975191334904e-06	4	3	0.007181100587440007	SIP2, SNF1, SNF4
GO:0042594	BP	e	response to starvation	3/3	147/6920	9.395247170658536e-06	3	3	0.007181100587440007	SIP2, SNF1, SNF4
GO:0031669	BP	e	cellular response to nutrient levels	3/3	163/6920	1.2835077999265392e-05	3	3	0.008408809672090156	SIP2, SNF1, SNF4
GO:0031667	BP	e	response to nutrient levels	3/3	178/6920	1.6740790200207303e-05	2	3	0.009596657982268835	SIP2, SNF1, SNF4
GO:0006111	BP	e	regulation of gluconeogenesis	2/3	19/6920	2.1393698665679306e-05	8	2	0.010901278008978367	SNF1, SNF4
GO:0032107	BP	e	regulation of response to nutrient levels	2/3	22/6920	2.889189079996262e-05	4	2	0.013191188815294345	SNF1, SNF4
GO:0010906	BP	e	regulation of glucose metabolic process	2/3	23/6920	3.1640444171006936e-05	7	2	0.013191188815294345	SNF1, SNF4
GO:0062013	BP	e	positive regulation of small molecule metabolic process	2/3	28/6920	4.725025068743524e-05	6	2	0.018057470804381498	SNF1, SNF4
GO:0043255	BP	e	regulation of carbohydrate biosynthetic process	2/3	35/6920	7.432509726099207e-05	7	2	0.026219607387608434	SNF1, SNF4
GO:0001403	BP	e	invasive growth in response to glucose limitation	2/3	43/6920	0.0001127120268440474	6	2	0.03692123965048581	SIP2, SNF1
GO:0036267	BP	e	invasive filamentous growth	2/3	46/6920	0.00012915070694946855	5	2	0.03948567613801752	SIP2, SNF1
GO:0006109	BP	e	regulation of carbohydrate metabolic process	2/3	53/6920	0.00017183488906796638	6	2	0.04925217507910586	SNF1, SNF4
