# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0005685	CC	e	U1 snRNP	17/18	19/6920	5.833869775156293e-48	5	17	5.513006937522697e-45	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0071004	CC	e	U2-type prespliceosome	16/18	31/6920	3.5259386887965376e-38	5	16	1.1106706869709093e-35	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SNP1, SNU56, SNU71, YHC1
GO:0071010	CC	e	prespliceosome	16/18	31/6920	3.5259386887965376e-38	4	16	1.1106706869709093e-35	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SNP1, SNU56, SNU71, YHC1
GO:0097525	CC	e	spliceosomal snRNP complex	17/18	62/6920	2.508495732771939e-35	4	17	5.926321168673705e-33	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0030532	CC	e	small nuclear ribonucleoprotein complex	17/18	64/6920	4.676905668503473e-35	3	17	8.839351713471565e-33	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0120114	CC	e	Sm-like protein family complex	17/18	67/6920	1.1426255654250663e-34	2	17	1.7996352655444793e-32	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0005684	CC	e	U2-type spliceosomal complex	16/18	61/6920	2.3598172247189613e-32	4	16	3.185753253370598e-30	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SNP1, SNU56, SNU71, YHC1
GO:0005681	CC	e	spliceosomal complex	17/18	99/6920	1.8624651366139205e-31	3	17	2.2000369426251935e-29	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0000243	CC	e	commitment complex	8/18	13/6920	4.307950534774893e-19	5	8	4.523348061513637e-17	NAM8, PRP39, PRP42, SMD1, SMD3, SNP1, SNU56, YHC1
GO:1990904	CC	e	ribonucleoprotein complex	17/18	622/6920	2.203507882003741e-17	2	17	2.0823149484935356e-15	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0140513	CC	e	nuclear protein-containing complex	17/18	707/6920	1.9718614461645502e-16	2	17	1.6940082423868182e-14	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0005682	CC	e	U5 snRNP	7/18	17/6920	4.060524448574305e-15	5	7	3.197663003252265e-13	SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3
GO:0005686	CC	e	U2 snRNP	7/18	20/6920	1.6117717719137853e-14	5	7	1.1716340957373286e-12	SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3
GO:0046540	CC	e	U4/U6 x U5 tri-snRNP complex	7/18	33/6920	8.722556244580049e-13	6	7	5.495210434085431e-11	SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3
GO:0097526	CC	e	spliceosomal tri-snRNP complex	7/18	33/6920	8.722556244580049e-13	5	7	5.495210434085431e-11	SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3
GO:0005687	CC	e	U4 snRNP	5/18	7/6920	1.3583615072825714e-12	5	5	8.022822652387686e-11	SMB1, SMD1, SMD3, SME1, SMX2
GO:0071013	CC	e	catalytic step 2 spliceosome	6/18	33/6920	1.2977784550769e-10	4	6	7.21412141204512e-09	SMB1, SMD1, SMD2, SMD3, SMX2, SMX3
GO:0034715	CC	e	pICln-Sm protein complex	4/18	5/6920	1.6001143981970526e-10	3	4	8.400600590534526e-09	SMD1, SMD2, SME1, SMX3
GO:0071011	CC	e	precatalytic spliceosome	5/18	16/6920	2.785784592376943e-10	4	5	1.3855612841032689e-08	SMD1, SMD2, SMD3, SME1, SMX2
GO:0005634	CC	e	nucleus	18/18	2331/6920	2.9845859027989644e-09	5	18	1.4102168390725108e-07	LUC7, MER1, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0034719	CC	e	SMN-Sm protein complex	3/18	3/6920	1.4781258984618909e-08	3	3	6.651566543078508e-07	SMD1, SMD3, SMX2
GO:0032991	CC	e	protein-containing complex	17/18	2176/6920	3.49100575900647e-08	1	17	1.4995456555732337e-06	LUC7, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0043227	CC	e	membrane-bounded organelle	18/18	4451/6920	0.000675578281802639	3	18	0.026614906025589892	LUC7, MER1, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
GO:0043231	CC	e	intracellular membrane-bounded organelle	18/18	4449/6920	0.0006759341212848227	4	18	0.026614906025589892	LUC7, MER1, MUD1, NAM8, PRP39, PRP40, PRP42, SMB1, SMD1, SMD2, SMD3, SME1, SMX2, SMX3, SNP1, SNU56, SNU71, YHC1
